Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF,Alpha_Naive_Bayes,Binarize_Naive_Bayes,Accuracy,Macro Precision,Macro Recall,Macro F1-Score,Functional-Method Precision,Functional-Method Recall,Functional-Method F1-Score,Functional-Method Support,Functional-Module Precision,Functional-Module Recall,Functional-Module F1-Score,Functional-Module Support,Functional-Inline Precision,Functional-Inline Recall,Functional-Inline F1-Score,Functional-Inline Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo Support
False,False,True,7363,1.2,False,True,1e-05,0.0,90.00183779979656,0.8767264807489676,0.8252077080520172,0.8379397738707592,0.8212492751522793,0.9701459854014599,0.8893936716029366,274.7,0.8458249076759843,0.7185631828488971,0.7765829278335821,98.8,0.9490569701500199,0.6662337662337663,0.7823249494418085,154.0,0.8416666666666666,0.6,0.6661904761904762,3.3,0.9988505747126437,0.9953454372365022,0.9970776040292059,171.7,0.9858120922305303,0.9985212518791855,0.9921153218112633,270.6,0.6255423640830745,0.7754285714285715,0.6914674744661549,49.9,0.9458089953205417,0.8774234693877551,0.9083657655906464,48.2
False,False,True,7363,1.3,False,False,1,0.0,91.32754469947184,0.8670647136301571,0.8548396275015492,0.8433213005188215,0.9258065848343507,0.9260928998009291,0.9258798890877828,274.7,0.7600821283611425,0.909853638425067,0.8281190678318916,98.8,0.9600962314190145,0.6675324675324674,0.7872799017605059,154.0,0.8083333333333332,0.5333333333333333,0.5957142857142856,3.3,0.9976743399925633,0.9930062559499524,0.9953232227188241,171.7,0.9937781235851497,0.9988916222495557,0.9963194221101258,270.6,0.5638980353726695,0.8598367346938776,0.6801037326416812,49.9,0.926848932143033,0.9501700680272107,0.9378308822854745,48.2
False,False,True,7363,1.3,False,False,0.001,0.0,91.52359700098947,0.8790141081032052,0.8605676960238042,0.8568274739734447,0.9067018389333604,0.9486622428666225,0.9270768337918176,274.7,0.8025642508715777,0.8531849103277673,0.8266460475473462,98.8,0.9406003732543672,0.6844155844155844,0.7919174970073976,154.0,0.8833333333333332,0.625,0.6976190476190476,3.3,0.9982556953417205,0.9930062559499524,0.9956130730535957,171.7,0.9941404133634979,0.9988916222495557,0.9965022337668985,270.6,0.5856476262055357,0.8437959183673469,0.6904880328077393,49.9,0.9208693335222489,0.9375850340136054,0.9287570261937157,48.2
False,False,True,7363,1.3,False,False,1e-05,0.0,90.96349485067661,0.8725265471402371,0.8430609481299998,0.8435504603859127,0.881568023177042,0.9533974784339747,0.9159401621436862,274.7,0.8098960420389796,0.8066687280972996,0.8079023091203414,98.8,0.9382241931240405,0.6792207792207792,0.787558521839075,154.0,0.85,0.5666666666666667,0.6404761904761906,3.3,0.9982556953417205,0.9930062559499524,0.9956130730535957,171.7,0.9941404133634979,0.9988916222495557,0.9965022337668985,270.6,0.5828923861418037,0.8297142857142857,0.6838067856155724,49.9,0.9252356239348133,0.9169217687074829,0.9206044070719439,48.2
False,False,True,7363,1.3,True,False,1,0.0,89.23633756985383,0.7886038575676624,0.7283926755585655,0.7507832228710181,0.7700299616510031,0.9839800928998009,0.863905604636971,274.7,0.8458986310103548,0.7449082663368377,0.7918122858266121,98.8,0.9159134632966703,0.6766233766233766,0.7779668560073667,154.0,0.0,0.0,0.0,3.3,0.993651004431419,0.9947572419420645,0.9941858160110228,171.7,0.989642715576653,0.9848435151018176,0.9872153578395464,270.6,0.807568285018168,0.5749795918367346,0.6689413464509473,49.9,0.9861267995570321,0.8670493197278912,0.9222385161956774,48.2
False,False,True,7363,1.3,True,False,0.001,0.0,92.10243425728501,0.8765481274754165,0.8732709516069637,0.8672786173857556,0.8944860418864504,0.9610404777704048,0.9264757811098182,274.7,0.8274716776294214,0.8582560296846011,0.8422050524192045,98.8,0.9493119503520738,0.6935064935064935,0.8012441976553843,154.0,0.7683333333333333,0.6916666666666667,0.7083333333333333,3.3,0.9982591353142007,0.995342037263702,0.9967878236114747,171.7,0.9948650219808716,0.9988916222495557,0.9968678607801115,270.6,0.631524464946238,0.8498367346938777,0.7239447427235859,49.9,0.9481333943607438,0.9376275510204082,0.942370147453134,48.2
False,False,True,7363,1.3,True,False,1e-05,0.0,91.34625367559961,0.8858806445712769,0.8519826300158853,0.856066745247556,0.8667991055700119,0.965413404114134,0.9133792925349432,274.7,0.8321362296527299,0.7995980210265924,0.8152269636396134,98.8,0.9445574062736736,0.6850649350649352,0.7937957777039764,154.0,0.8766666666666666,0.6249999999999999,0.6888095238095239,3.3,0.9982591353142007,0.995342037263702,0.9967878236114747,171.7,0.9948650219808716,0.9988916222495557,0.9968678607801115,270.6,0.6244682441794772,0.8317551020408164,0.7126674988947002,49.9,0.9492933469325836,0.9147959183673467,0.9309992210061045,48.2
False,False,True,7363,1.3,False,True,1,0.0,90.02989255403655,0.7922327820137074,0.7435694653389204,0.7617644133152024,0.7963811701297411,0.9821579296615794,0.8794822785794233,274.7,0.8668397067145003,0.7358379715522573,0.7954223701509981,98.8,0.8911181366392598,0.7038961038961038,0.7861829534405169,154.0,0.0,0.0,0.0,3.3,0.9971458773784354,0.9988372093023254,0.9979742342015019,171.7,0.9834818680702518,0.9848435151018176,0.9841265188668002,270.6,0.8949896513305957,0.6531020408163265,0.7525951536449362,49.9,0.9079058458468745,0.8898809523809523,0.8983317976374426,48.2
False,False,True,7363,1.3,False,True,0.001,0.0,91.58900002787185,0.873112887755091,0.8589980546705611,0.858351169893743,0.8759089909980003,0.9621340411413403,0.916922200214865,274.7,0.8381174405952271,0.8157802514945371,0.826617165517753,98.8,0.9388108217858122,0.6954545454545453,0.7986017240227391,154.0,0.7683333333333333,0.6583333333333333,0.6883333333333332,3.3,0.9982657793910062,0.9970896232830139,0.9976658594108827,171.7,0.9937728248549689,0.9988916222495557,0.9963180841277219,270.6,0.634507825035168,0.8357551020408163,0.7204543043963886,49.9,0.9371860860472117,0.9085459183673471,0.9218966881262605,48.2
False,False,True,7363,1.3,False,True,1e-05,0.0,90.80479082180138,0.8796079008066847,0.8414628976388256,0.8490625471716854,0.8498103216058339,0.9646821499668216,0.9035172329524098,274.7,0.8378765339288282,0.7773242630385487,0.8061533714574874,98.8,0.9368925383316616,0.6831168831168831,0.7897148519962546,154.0,0.8583333333333332,0.6333333333333333,0.6928571428571428,3.3,0.9982657793910062,0.9970896232830139,0.9976658594108827,171.7,0.9937728248549689,0.9988916222495557,0.9963180841277219,270.6,0.6220791718205196,0.7915510204081633,0.6952979242582269,49.9,0.939832703187327,0.8857142857142858,0.9109759103133577,48.2
False,True,False,1000,1.1,False,False,1,0.0,90.87006319940913,0.8357120640355953,0.865809105144046,0.8439975409674039,0.8947719673771397,0.9231811546118116,0.908610964642454,274.7,0.7436536715855844,0.8926613069470214,0.8110091557812901,98.8,0.9275101313194811,0.6766233766233766,0.7820230954072133,154.0,0.5733333333333334,0.7166666666666667,0.6246031746031746,3.3,0.9936479548559977,0.9924248606011151,0.9930128534052486,171.7,0.994513447192414,0.9985226185595188,0.9965035916403849,270.6,0.6840295779705944,0.7594285714285715,0.7189061074026885,49.9,0.8742364286502191,0.9669642857142856,0.9173113848567764,48.2
False,True,False,1000,1.1,False,False,0.001,0.0,90.28188887495298,0.8404685764322364,0.8461923747111113,0.8355680766940908,0.8710458169566302,0.9308201725282018,0.8997554730088451,274.7,0.7574909558743389,0.8491135848278706,0.799720631992999,98.8,0.9103046580744467,0.6603896103896104,0.7649979048373322,154.0,0.6516666666666666,0.6333333333333333,0.6121428571428571,3.3,0.9970859446833081,0.9895144838841288,0.993268712027022,171.7,0.994882450882451,0.9988916222495557,0.9968732774074829,270.6,0.6558373585575601,0.7593469387755102,0.7024829280243315,49.9,0.8854347597624909,0.9481292517006802,0.9153028291118572,48.2
False,True,False,1000,1.1,False,False,1e-05,0.0,90.02048580626281,0.8488115381482044,0.8382184276394714,0.8322751886792832,0.8629977083557516,0.9315461181154612,0.8957577172644381,274.7,0.7570477941355115,0.8379921665635951,0.7944547374348995,98.8,0.9060053181752368,0.6564935064935066,0.7608232738808516,154.0,0.7366666666666666,0.6083333333333333,0.6133333333333333,3.3,0.9970859446833081,0.9895144838841288,0.993268712027022,171.7,0.994882450882451,0.9988916222495557,0.9968732774074829,270.6,0.6537945312538896,0.7473469387755102,0.695930038846828,49.9,0.8820118910328201,0.9356292517006801,0.9077604192394091,48.2
False,True,False,1000,1.1,True,False,1,0.0,89.7497543793637,0.7714935702712461,0.7468050969299949,0.7554947077912193,0.8313924605128552,0.9566781685467818,0.889543178547615,274.7,0.7785037433844373,0.7812719027004741,0.7787891898460888,98.8,0.9193603631116716,0.7032467532467532,0.7961384817601573,154.0,0.0,0.0,0.0,3.3,0.9833091651678363,0.9930062559499522,0.9881207204767624,171.7,0.9695939582847565,0.9852138854721879,0.9772942445110309,270.6,0.7409071819971919,0.6151428571428571,0.6704313840672091,49.9,0.9488816897112204,0.9398809523809526,0.9436404631208914,48.2
False,True,False,1000,1.1,True,False,0.001,0.0,90.52457425756373,0.8680119902024271,0.8245729797581924,0.834903084950376,0.837056584356073,0.9523052422030525,0.8907949541266461,274.7,0.7896376504467584,0.8066068851783138,0.7964375065582998,98.8,0.9222591659172051,0.6733766233766234,0.7775340497681447,154.0,0.7500000000000001,0.4833333333333334,0.5533333333333333,3.3,0.9970859446833081,0.9906772745818031,0.9938569322334118,171.7,0.9952421058260474,0.9988916222495557,0.9970554194244873,270.6,0.723949885760186,0.7453469387755101,0.7330781270449613,49.9,0.9288645846298387,0.946045918367347,0.9371343571137244,48.2
False,True,False,1000,1.1,True,False,1e-05,0.0,90.19782042170104,0.8547680178831637,0.8140772298601355,0.8265596121763983,0.829273458905879,0.9530338420703384,0.8866601480934773,274.7,0.7866728214758181,0.790424654710369,0.7869667430028983,98.8,0.919584838179887,0.6707792207792208,0.7748060167095636,154.0,0.6666666666666667,0.45,0.5233333333333333,3.3,0.9970859446833081,0.9906772745818031,0.9938569322334118,171.7,0.9952421058260474,0.9988916222495557,0.9970554194244873,270.6,0.7178204611772168,0.7273061224489796,0.7213145410718333,49.9,0.9257978461504861,0.9315051020408163,0.9284837635421809,48.2
False,True,False,1000,1.1,False,True,1,0.0,89.10576668478339,0.7749771141942507,0.7394731163884711,0.7519212721299496,0.7965405415853882,0.9632302587923025,0.8718547690876891,274.7,0.8156900788406094,0.7053803339517625,0.7553151440894723,98.8,0.8848445773003583,0.6824675324675324,0.7697410452667419,154.0,0.0,0.0,0.0,3.3,0.991946810021403,0.9965116279069767,0.9942027185432656,171.7,0.9777759345005886,0.9852138854721879,0.9814326330407116,270.6,0.830242792212438,0.643142857142857,0.7229248865685427,49.9,0.9027761790932205,0.9398384353741497,0.9198989804431736,48.2
False,True,False,1000,1.1,False,True,0.001,0.0,88.90963599370097,0.8548364963377338,0.797406305078271,0.8159646940063732,0.8040395740333477,0.9537637690776377,0.8723582625835171,274.7,0.8070435005038581,0.7054009482580911,0.751149281505059,98.8,0.8881331744439999,0.6519480519480519,0.7509252178547701,154.0,0.7333333333333334,0.4833333333333334,0.56,3.3,0.9965178761164356,0.9930130558955528,0.994746893675045,171.7,0.9791030069655585,0.9988916222495557,0.9888703428579027,270.6,0.7104651609797126,0.7153061224489795,0.7118401155211144,49.9,0.920056344325624,0.8775935374149659,0.8978274380535771,48.2
False,True,False,1000,1.1,False,True,1e-05,0.0,88.55487095335648,0.8435273152794508,0.7847074199686715,0.8044465439868412,0.7963591766933529,0.9544910418049104,0.8681235752055892,274.7,0.8044824288059964,0.6983199340342198,0.7461651097203241,98.8,0.884664732606114,0.6519480519480519,0.7495653028945568,154.0,0.6666666666666667,0.45,0.5152380952380953,3.3,0.9965178761164356,0.9930130558955528,0.994746893675045,171.7,0.9790923311879227,0.9981508815088151,0.9884993116818641,270.6,0.7050047615146522,0.6832244897959183,0.6931024225876848,49.9,0.9154305486444656,0.848511904761905,0.8801316408915701,48.2
False,True,False,1000,1.2,False,False,1,0.0,90.24454931226224,0.8029493964552256,0.8314044589986512,0.8067409304220835,0.8981455202616566,0.919901791639018,0.9087992229267512,274.7,0.6997380045864003,0.9432591218305504,0.8032163937724984,98.8,0.9696948839782629,0.6246753246753247,0.7594756010680187,154.0,0.3433333333333333,0.4833333333333334,0.39246031746031745,3.3,0.9959401193835695,0.9930062559499522,0.9944587726746201,171.7,0.9923260611138316,0.9970411370780374,0.9946584359434899,270.6,0.639691524941046,0.7334285714285713,0.6820350976233511,49.9,0.8847257240437042,0.9565901360544219,0.9188236019076215,48.2
False,True,False,1000,1.2,False,False,0.001,0.0,90.42196231726523,0.8314431632809706,0.8542443458642316,0.8316991340188589,0.8931322020679324,0.9231771731917717,0.9078202658876225,274.7,0.720428531547982,0.9230364873222016,0.8089275055027967,98.8,0.9668961615680756,0.6220779220779221,0.7566877745373246,154.0,0.569047619047619,0.6333333333333333,0.5742857142857143,3.3,0.9965115099888449,0.9930062559499522,0.9947469522842372,171.7,0.9930575156170379,0.9988916222495557,0.9959551492434281,270.6,0.6246595353238228,0.7735102040816326,0.6899736548450153,49.9,0.8878122310864501,0.966921768707483,0.9251960555647312,48.2
False,True,False,1000,1.2,False,False,1e-05,0.0,90.36596603815656,0.8276173046206701,0.849688345164803,0.827838105837342,0.8920052306803399,0.9242694094226941,0.9077581664855601,274.7,0.7190198882008361,0.9189857761286332,0.806470244259347,98.8,0.9650243659442064,0.6214285714285714,0.7555884061400627,154.0,0.5445238095238095,0.6083333333333333,0.5511904761904761,3.3,0.9965115099888449,0.9930062559499522,0.9947469522842372,171.7,0.9930575156170379,0.9992606259395928,0.9961406767302495,270.6,0.6233084461843799,0.7695102040816326,0.687711464836543,49.9,0.8874876708259061,0.9627125850340134,0.9230984597722586,48.2
False,True,False,1000,1.2,True,False,1,0.0,90.34717867246401,0.7763312737817063,0.7633020951802951,0.7649761403394975,0.862703390799242,0.9439309887193099,0.9013385323453296,274.7,0.7279532359314326,0.8835188620902906,0.7970994916326276,98.8,0.9321377928333906,0.6824675324675324,0.7875692794797832,154.0,0.0,0.0,0.0,3.3,0.9878706589974261,0.9941690466476267,0.9909991790322348,171.7,0.9900320793088897,0.9841041410414102,0.9870276014558937,270.6,0.7656673375538123,0.647265306122449,0.6986873912569792,49.9,0.9442856948294558,0.9709608843537414,0.9570876475131318,48.2
False,True,False,1000,1.2,True,False,0.001,0.0,91.15017524422706,0.8633552888244527,0.8609218883643106,0.8519062478006507,0.8782089943434788,0.9402879893828798,0.9080650166621791,274.7,0.7504836799126648,0.8927025355596785,0.8147499387043127,98.8,0.956041251617818,0.6636363636363637,0.7830219224012352,154.0,0.71,0.6666666666666666,0.6454761904761905,3.3,0.9965115099888449,0.9930062559499522,0.9947469522842372,171.7,0.9927005929490376,0.9988916222495557,0.9957736954464398,270.6,0.6794736467723264,0.7714693877551021,0.7216498406426172,49.9,0.9434226350114514,0.9607142857142857,0.951766425787994,48.2
False,True,False,1000,1.2,True,False,1e-05,0.0,91.06615905068496,0.8506100352155693,0.8535433517223809,0.8450965890425653,0.876202240588456,0.9406516257465162,0.907146738610767,274.7,0.7508626763336205,0.8886518243661101,0.8133043103628603,98.8,0.9550844042323993,0.6623376623376624,0.7817660609561935,154.0,0.6183333333333333,0.6166666666666666,0.6007142857142858,3.3,0.9965115099888449,0.9930062559499522,0.9947469522842372,171.7,0.9927005929490376,0.9988916222495557,0.9957736954464398,270.6,0.675312129605471,0.7654285714285713,0.7163334448302894,49.9,0.9398733946933928,0.9627125850340136,0.950987224135449,48.2
False,True,False,1000,1.2,False,True,1,0.0,89.69378423010997,0.7740538593744996,0.7539003482867999,0.7599114584140189,0.8347632982410387,0.9533948241539483,0.8900458874650974,274.7,0.7412904321626975,0.8116986188414759,0.7738107711276327,98.8,0.8992091761650514,0.6668831168831169,0.7654685735015241,154.0,0.0,0.0,0.0,3.3,0.989013440207977,0.9935910512715896,0.9912856686100102,171.7,0.9929831976849716,0.9833647669810031,0.9881187238439129,270.6,0.7808341928690765,0.6471428571428571,0.7062989691258389,49.9,0.9543371376651825,0.9751275510204082,0.9642630736381357,48.2
False,True,False,1000,1.2,False,True,0.001,0.0,90.41263395905628,0.8532995411024306,0.8484936427287806,0.8438186074777736,0.8598440971803367,0.9421114797611146,0.8989505427011885,274.7,0.7491929817471932,0.8582972582972583,0.7990981585463889,98.8,0.9289981688662683,0.6454545454545455,0.7612337163271438,154.0,0.6866666666666666,0.6583333333333334,0.6509523809523811,3.3,0.9965115099888449,0.9906806745546035,0.9935705118714571,171.7,0.9927005929490376,0.9992606259395928,0.9959592229332612,270.6,0.6882582140898577,0.7393469387755103,0.7118534030119502,49.9,0.92422409733124,0.9544642857142858,0.9389309234784198,48.2
False,True,False,1000,1.2,False,True,1e-05,0.0,90.21659036749028,0.8467137740552209,0.84157481800192,0.8374330257148455,0.855582209853425,0.9421114797611146,0.8966163618406405,274.7,0.7484873861258536,0.8522263450834879,0.7960111343113689,98.8,0.928047821759599,0.6435064935064936,0.7595660620271037,154.0,0.6516666666666666,0.6333333333333333,0.6245238095238096,3.3,0.9965115099888449,0.9906806745546035,0.9935705118714571,171.7,0.9927005929490376,0.9992606259395928,0.9959592229332612,270.6,0.6788108335125644,0.7253061224489795,0.699615545322876,49.9,0.921903171585776,0.9461734693877549,0.9336015578882456,48.2
False,True,False,1000,1.3,False,False,1,0.0,89.3297082514598,0.779952600253486,0.8198982263555978,0.78436243761988,0.889163440554902,0.9184472461844724,0.9034847165602772,274.7,0.6881130299606835,0.9442795299938158,0.7957032831854397,98.8,0.9691780844501006,0.5935064935064934,0.7358845793489797,154.0,0.205,0.45,0.27706349206349207,3.3,0.9982455740354077,0.9877634978920169,0.9929565347936921,171.7,0.9918579589382498,0.985211152111521,0.9884940250745838,270.6,0.6226632108283597,0.7233877551020409,0.6677873675219276,49.9,0.8753995032601845,0.9565901360544217,0.9135255024106483,48.2
False,True,False,1000,1.3,False,False,0.001,0.0,89.96456791671893,0.8257206902799583,0.8377568185432682,0.8190419960779648,0.8931625759510435,0.9209966821499668,0.9067969036693546,274.7,0.7012994552734485,0.9382086167800454,0.8022521060833764,98.8,0.9611331427254524,0.5948051948051948,0.7345457687850894,154.0,0.5533333333333333,0.5333333333333333,0.5146825396825396,3.3,0.9988338093295253,0.9889330885352917,0.9938415566996177,171.7,0.9912497687160343,0.9992606259395928,0.9952265815574337,270.6,0.6237485721721595,0.757469387755102,0.6820157927226915,49.9,0.8830048647386691,0.9690476190476189,0.9229747194236152,48.2
False,True,False,1000,1.3,False,False,1e-05,0.0,89.9459024903494,0.8253700443793118,0.8341978680691392,0.8163647511357246,0.8922884747284121,0.9217239548772393,0.906700860078119,274.7,0.7003150251187463,0.9361781076066791,0.8008316441269951,98.8,0.9601951917875013,0.5948051948051948,0.7342603054561478,154.0,0.5516666666666665,0.5083333333333333,0.4951587301587301,3.3,0.9988338093295253,0.9889330885352917,0.9938415566996177,171.7,0.9912497687160343,0.9992606259395928,0.9952265815574337,270.6,0.6252061909461335,0.757469387755102,0.6828508797066326,49.9,0.8832052277414741,0.9668792517006801,0.9220474513021211,48.2
False,True,False,1000,1.3,True,False,1,0.0,90.09522590130581,0.772789968339666,0.7621825620652303,0.7621136299471891,0.865040704182749,0.9406529528865294,0.9011637685858579,274.7,0.7125690772751854,0.901741908884766,0.795505557869396,98.8,0.9298974832312,0.6623376623376623,0.77321902835726,154.0,0.0,0.0,0.0,3.3,0.9895945631252683,0.9935876512987896,0.9915720990578236,171.7,0.9896315750388217,0.982995763290966,0.9862772811032048,270.6,0.7531863195057811,0.6472244897959184,0.6940630566261833,49.9,0.9424000243583212,0.9689200680272109,0.9551082479777872,48.2
False,True,False,1000,1.3,True,False,0.001,0.0,90.85147616260436,0.8578221122257533,0.851167777839129,0.8408697640112355,0.8812810736769737,0.9362853351028534,0.907873057369558,274.7,0.7361813000059035,0.9088950731807873,0.8131066642824483,98.8,0.9583413884860204,0.6441558441558441,0.7698785923954363,154.0,0.6933333333333332,0.5999999999999999,0.585952380952381,3.3,0.9988338093295253,0.9906806745546035,0.9947282173062263,171.7,0.9912551359351998,0.9988916222495557,0.9950430827989886,270.6,0.6613107443036689,0.7655102040816326,0.7073756642264228,49.9,0.9420401127354016,0.9649234693877551,0.9530004527584228,48.2
False,True,False,1000,1.3,True,False,1e-05,0.0,90.87949607703779,0.846683982071953,0.8457642473016206,0.8356477780218856,0.8807185454285117,0.9366489714664896,0.9077438244326463,274.7,0.7385746488359646,0.9088950731807873,0.8145470229799094,98.8,0.9575128814075132,0.6441558441558441,0.769586352361389,154.0,0.6033333333333333,0.5499999999999999,0.5399999999999999,3.3,0.9988338093295253,0.9906806745546035,0.9947282173062263,171.7,0.9912551359351998,0.9992606259395928,0.9952286102858101,270.6,0.6643409776593541,0.7675102040816325,0.71004593896484,49.9,0.9389025246462221,0.9689625850340136,0.9533022578442635,48.2
False,True,False,1000,1.3,False,True,1,0.0,89.30174930668787,0.7681918541595911,0.7523161525064842,0.7554837056710876,0.8410470258235918,0.9442959522229593,0.8895827006654841,274.7,0.7111132114429264,0.8359925788497217,0.7676180703455311,98.8,0.9004765606607187,0.6415584415584416,0.7487558000717922,154.0,0.0,0.0,0.0,3.3,0.9884418937339067,0.9930062559499522,0.990704228870604,171.7,0.9903927663588711,0.9833647669810031,0.9868364986008243,270.6,0.7619751399625967,0.6451836734693878,0.6971355978818397,49.9,0.9520882352941177,0.9751275510204082,0.9632367489326252,48.2
False,True,False,1000,1.3,False,True,0.001,0.0,90.17000083615537,0.8316798418771167,0.8363604307901428,0.8263929771081686,0.8654505366705567,0.9381061712010617,0.9002477839980083,274.7,0.7367530934116855,0.8795093795093795,0.8012084957773083,98.8,0.9228366600540628,0.6272727272727272,0.7464620568970607,154.0,0.5366666666666666,0.5666666666666667,0.5304761904761905,3.3,0.9959266346678476,0.9877634978920169,0.991798844358418,171.7,0.9898085434908616,0.9996296296296296,0.9946828749397125,270.6,0.6755612233040795,0.7353877551020409,0.703287724679733,49.9,0.9304353767511732,0.956547619047619,0.9429798457389171,48.2
False,True,False,1000,1.3,False,True,1e-05,0.0,90.13265256351298,0.8354817472610353,0.8325648522485072,0.8264969686714781,0.8626381227862933,0.9388347710683476,0.8990623797322475,274.7,0.7384109618900975,0.8754586683158111,0.8004119749886037,98.8,0.9219280411547898,0.6272727272727272,0.7461549585378433,154.0,0.5683333333333334,0.5416666666666666,0.534047619047619,3.3,0.9959266346678476,0.9877634978920169,0.991798844358418,171.7,0.9898085434908616,0.9996296296296296,0.9946828749397125,270.6,0.6756689935368062,0.7313469387755103,0.7016416158906527,49.9,0.931139347228253,0.9585459183673468,0.944175481876726,48.2
False,True,False,5000,1.1,False,False,1,0.0,91.31810311189153,0.8384043242282125,0.8078748079424287,0.8111297688054421,0.8837027424482103,0.9428387524883874,0.9120756565501174,274.7,0.7853642180831729,0.8450216450216448,0.8137026232847934,98.8,0.9317549931992696,0.7103896103896103,0.8056309011569285,154.0,0.5166666666666667,0.24166666666666664,0.30666666666666664,3.3,0.9902049611662281,0.9924248606011151,0.9912853617589427,171.7,0.9865664741086603,0.9988916222495557,0.992673079751191,270.6,0.6775900267882826,0.7815102040816326,0.7245710693774783,49.9,0.9353845113652092,0.9502551020408164,0.9424327918974196,48.2
False,True,False,5000,1.1,False,False,0.001,0.0,90.06718856696908,0.8589434151026458,0.8406406360912697,0.8393526060995763,0.8547338866497769,0.940655607166556,0.8954692998106673,274.7,0.7934544313689795,0.7762832405689549,0.7839895167259451,98.8,0.9133520847823355,0.6857142857142857,0.7828725741411897,154.0,0.8016666666666667,0.6666666666666666,0.6792857142857143,3.3,0.9994152046783625,0.9906840745274037,0.9950231722055494,171.7,0.9890832991250507,0.9988916222495557,0.9939481431790054,270.6,0.6160580851488626,0.7513061224489797,0.675093226458201,49.9,0.9037836624011307,0.914923469387755,0.9091392019903377,48.2
False,True,False,5000,1.1,False,False,1e-05,0.0,88.9842802792759,0.8547963827132431,0.8177028349644045,0.8204061329794223,0.8244047510809027,0.9424777704047778,0.8792923930507135,274.7,0.7878026525837738,0.7307153164296021,0.7574352303671879,98.8,0.9085673964882435,0.6532467532467533,0.7594878250532694,154.0,0.8266666666666665,0.6083333333333333,0.6264285714285714,3.3,0.9994152046783625,0.9906840745274037,0.9950231722055494,171.7,0.9890832991250507,0.9988916222495557,0.9939481431790054,270.6,0.5976448345513466,0.73134693877551,0.6567811753129029,49.9,0.904786256531598,0.8859268707482993,0.8948525532381792,48.2
False,True,False,5000,1.1,True,False,1,0.0,86.30502947447637,0.8022892877562567,0.6681222905972011,0.7036659913059256,0.6955036490175927,0.9887166556071664,0.8164826109109804,274.7,0.8789131897589837,0.6001236858379715,0.7126668518170431,98.8,0.9292686906427173,0.6350649350649351,0.7536659407181856,154.0,0.0,0.0,0.0,3.3,0.9850335629158696,0.9930062559499522,0.9889852973390061,171.7,0.9702961065992242,0.9988916222495557,0.9843643992702311,270.6,0.9694398395721926,0.33653061224489794,0.4934294540506271,49.9,0.989859263543474,0.7926445578231293,0.8797333763413319,48.2
False,True,False,5000,1.1,True,False,0.001,0.0,90.5806750560921,0.8918863985768228,0.8397086367742694,0.852730522950629,0.829119103594784,0.9610391506303915,0.8900428050927877,274.7,0.8369371267980625,0.7640898783755926,0.7975296035061626,98.8,0.922384132170041,0.6896103896103896,0.7885920532370762,154.0,0.9333333333333333,0.6333333333333334,0.7100000000000001,3.3,0.9994152046783625,0.9901026791785666,0.9947299220734163,171.7,0.9974331646225437,0.9988916222495557,0.9981563130856816,270.6,0.6775718374882553,0.7573877551020408,0.712157356361548,49.9,0.9388972859292007,0.9232142857142855,0.9306361302483591,48.2
False,True,False,5000,1.1,True,False,1e-05,0.0,89.19900671711473,0.876264295432296,0.8166262375266917,0.8301906223949072,0.7989531879622608,0.9595846051758461,0.8717354787522493,274.7,0.8190325036831385,0.7094104308390022,0.7589441579764132,98.8,0.9164052876830537,0.6532467532467534,0.762195675568829,154.0,0.9,0.6083333333333333,0.6647619047619047,3.3,0.9994152046783625,0.9901026791785666,0.9947299220734163,171.7,0.9974331646225437,0.9988916222495557,0.9981563130856816,270.6,0.6461093907087029,0.7233469387755103,0.6807143226451464,49.9,0.9327656241203066,0.8900935374149661,0.910287204295615,48.2
False,True,False,5000,1.1,False,True,1,0.0,85.22218215644466,0.7981082481182886,0.6502198106495398,0.6865149344307941,0.6695994210269341,0.9890789648307896,0.7984464595680416,274.7,0.9017510766555408,0.5303339517625231,0.6670831945429838,98.8,0.887841188253035,0.6227272727272728,0.7313038912751215,154.0,0.0,0.0,0.0,3.3,0.9936377169869338,0.9947572419420645,0.9941807994512291,171.7,0.9858831694393186,0.9985226185595188,0.992135246790707,270.6,0.9552591036414565,0.29053061224489796,0.4405347515141481,49.9,0.9908943089430895,0.7758078231292517,0.8684351323041216,48.2
False,True,False,5000,1.1,False,True,0.001,0.0,88.25620671154036,0.8634095684555065,0.8005488410243876,0.8174722569181991,0.7863642392410843,0.9493948241539483,0.8600040101249103,274.7,0.8224913550462853,0.6861781076066791,0.7472115842936493,98.8,0.8821487472452985,0.6454545454545454,0.744690937161057,154.0,0.8666666666666668,0.6,0.6580952380952381,3.3,0.9988372093023254,0.9912688698490412,0.9950282722083529,171.7,0.9894495694544208,0.9985212518791855,0.9939467739724606,270.6,0.6458948789940491,0.6932244897959183,0.6663995995898053,49.9,0.9154238816939235,0.8403486394557824,0.87440163990012,48.2
