Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF,Alpha_Naive_Bayes,Binarize_Naive_Bayes,Accuracy,Macro Precision,Macro Recall,Macro F1-Score,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo Support
False,True,False,1000,1.2,False,True,1,0.0,96.17255110999623,0.7892160952788407,0.7456073613470436,0.7613891160442818,0.9515431296790959,0.985403369558967,0.9681640226047235,527.5,0.0,0.0,0.0,3.3,0.9895646986787432,0.9930096559227526,0.9912754972271711,171.7,0.9929142547425511,0.9833757004236707,0.9881080835561331,270.6,0.8413813644333666,0.5409795918367346,0.6557552141687335,49.9,0.959893124139288,0.9708758503401361,0.9650318787089303,48.2
False,True,False,1000,1.2,False,True,0.001,0.0,96.76069059464582,0.8941774735793038,0.8690702006923369,0.8778412792706755,0.9661413182230605,0.976493229256512,0.9712566125374396,527.5,0.7035714285714285,0.6333333333333334,0.6511904761904763,3.3,0.9976538980587563,0.9901026791785664,0.9938553115922943,171.7,0.9926684485091801,0.9988916222495557,0.9957655892709655,270.6,0.7592543324213649,0.6592653061224489,0.7044875470650614,49.9,0.9457754156920334,0.9563350340136054,0.9504921389678159,48.2
False,True,False,1000,1.2,False,True,1e-05,0.0,96.66733733294312,0.8950291265705168,0.8557276591791532,0.8685357891877136,0.964698319863212,0.9770621298372723,0.9708130078917794,527.5,0.7202380952380952,0.575,0.6126190476190476,3.3,0.9988234887020312,0.9901026791785664,0.9944349920860457,171.7,0.9926684485091801,0.9988916222495557,0.9957655892709655,270.6,0.750385167641652,0.6432244897959183,0.6914932554623745,49.9,0.9433612394689304,0.9500850340136054,0.9460888427960683,48.2
False,True,False,1000,1.3,False,False,1,0.0,93.2972915534373,0.7586685847610449,0.8489353113066788,0.78690743871291,0.9877754361731957,0.8983867373929044,0.9409086277150445,527.5,0.27428571428571424,0.425,0.30969918969918975,3.3,0.9877968714181321,0.987770297837617,0.9877769405590421,171.7,0.9922120078803924,0.9844854448544483,0.9883086005516828,270.6,0.46695660119595583,0.8395510204081633,0.5993064626416172,49.9,0.8429848776128797,0.9584183673469389,0.8954448111108837,48.2
False,True,False,1000,1.3,False,False,0.001,0.0,93.93208153908331,0.8116444046720919,0.8684302794007539,0.8221461529315501,0.987394837428193,0.9014202748548099,0.9424003463149923,527.5,0.5599999999999999,0.5083333333333333,0.4856349206349206,3.3,0.9970656627646386,0.9889330885352916,0.9929755461963998,171.7,0.9926830673462927,0.9992606259395928,0.9959537902505889,270.6,0.4699742737714572,0.837591836734694,0.601644550164883,49.9,0.8627485867219699,0.9750425170068027,0.9142677640275162,48.2
False,True,False,1000,1.3,False,False,1e-05,0.0,93.99740617640092,0.8134816215096976,0.8648041365682545,0.8239539547419203,0.9870055169848019,0.9027467511931458,0.9429463068998981,527.5,0.5666666666666667,0.4833333333333333,0.49230158730158735,3.3,0.9970656627646386,0.9889330885352916,0.9929755461963998,171.7,0.9926830673462927,0.9992606259395928,0.9959537902505889,270.6,0.4733484040248103,0.8415918367346938,0.6053969380462779,49.9,0.864120411270974,0.9729591836734693,0.9141495597567708,48.2
False,True,False,1000,1.3,True,False,1,0.0,96.08851749655086,0.7810122615292433,0.7453514425869778,0.7585176054570156,0.9521602678407145,0.9836959490541084,0.967653562945635,527.5,0.0,0.0,0.0,3.3,0.9890230552166802,0.9935944512443899,0.9912905719022165,171.7,0.9940433369330899,0.9830053300533004,0.9884762679065723,270.6,0.7984572221858197,0.5450612244897959,0.6445084402267293,49.9,0.9523896869991549,0.966751700680272,0.9591767897609398,48.2
False,True,False,1000,1.3,True,False,0.001,0.0,96.7513709463885,0.8717618994657158,0.8675511257227869,0.8662978777166005,0.9719773567850056,0.9704268730952792,0.971169452484699,527.5,0.6,0.5666666666666667,0.5651587301587303,3.3,0.9970792633494756,0.991265469876241,0.9941485468988394,171.7,0.9934089541672046,0.9988916222495557,0.9961352452761483,270.6,0.7201302583876689,0.7133877551020409,0.715328965525609,49.9,0.9479755641049408,0.9646683673469386,0.9558463259555767,48.2
False,True,False,1000,1.3,True,False,1e-05,0.0,96.74202516827627,0.871477987112149,0.857770514517503,0.8616406841413315,0.9708903923963369,0.9713742021735381,0.971104075108564,527.5,0.6,0.5166666666666666,0.5425396825396825,3.3,0.9988234887020312,0.991265469876241,0.9950197874076832,171.7,0.993410310798418,0.9992606259395928,0.9963200869035702,270.6,0.7214488697216179,0.7013469387755102,0.7098989333496988,49.9,0.9442948610544899,0.9667091836734694,0.9549615395387908,48.2
False,True,False,1000,1.3,False,True,1,0.0,96.34059220703207,0.7898767685588596,0.75068544112354,0.765166170285517,0.9552448304448653,0.9861605859352537,0.9704434311969532,527.5,0.0,0.0,0.0,3.3,0.9907207666392154,0.9930096559227526,0.9918517869634045,171.7,0.9929266680031427,0.9830053300533004,0.9879231584670691,270.6,0.8459477522127006,0.571061224489796,0.6786159270041477,49.9,0.9544205940532333,0.9708758503401361,0.9621627180815274,48.2
False,True,False,1000,1.3,False,True,0.001,0.0,96.72337716180999,0.8819904762048125,0.8721757329717075,0.8736607521946882,0.9684183583142773,0.9738402765798402,0.9710875522957687,527.5,0.6452380952380953,0.6333333333333334,0.6235714285714287,3.3,0.9970691027371188,0.9889364885080919,0.9929755461963999,171.7,0.9923100730561141,0.9992606259395928,0.9957682815644701,270.6,0.7526581879568301,0.6772244897959184,0.7108034223941255,49.9,0.9362490399264394,0.9604591836734695,0.9477582821459359,48.2
False,True,False,1000,1.3,False,True,1e-05,0.0,96.6953659573282,0.893817063334937,0.8602819133715313,0.8703207981678498,0.9673477980363872,0.9749773589787821,0.971117467796487,527.5,0.7202380952380952,0.575,0.6126190476190476,3.3,0.9988234887020312,0.9889364885080919,0.9938467668798239,171.7,0.9923100730561141,0.9992606259395928,0.9957682815644701,270.6,0.7482541417029283,0.6672244897959184,0.7031611084705315,49.9,0.9359287832740673,0.9562925170068027,0.9454121166767389,48.2
False,True,False,5000,1.1,False,False,1,0.0,96.06049758211743,0.8590956199404323,0.8360941193602652,0.8313257809724567,0.9776031601214165,0.9491921108619403,0.9631577054576728,527.5,0.6333333333333333,0.30833333333333335,0.38666666666666666,3.3,0.9930159393078585,0.9924248606011151,0.9927094662796506,171.7,0.9944919482867647,0.9988916222495557,0.996684377026176,270.6,0.6357417185151831,0.815469387755102,0.7134567964867745,49.9,0.9203876200780368,0.9522534013605443,0.935279673917799,48.2
False,True,False,5000,1.1,False,False,0.001,0.0,95.90186323285535,0.861156274440922,0.8695434393071702,0.8629519071740521,0.9715562338220881,0.9569633718590076,0.9641820378031035,527.5,0.6833333333333333,0.6333333333333333,0.6502380952380952,3.3,0.9993975903614458,0.9895110839113286,0.9944054718479476,171.7,0.9966897899128743,0.9988916222495557,0.997786644863211,270.6,0.6164396259082681,0.7133061224489796,0.6597215688795706,49.9,0.8995210733075224,0.9252551020408163,0.911377624412386,48.2
False,True,False,5000,1.1,False,False,1e-05,0.0,95.43508821439023,0.8606244819247368,0.8388194822756774,0.8459697547690233,0.9628965209933776,0.9575311942959003,0.9601722449290868,527.5,0.7166666666666666,0.55,0.6161904761904762,3.3,0.9993975903614458,0.9895110839113286,0.9944054718479476,171.7,0.9966897899128743,0.9988916222495557,0.997786644863211,270.6,0.5874763227769624,0.6491428571428571,0.613912677644415,49.9,0.9006200008370948,0.8878401360544219,0.8933510131390037,48.2
False,True,False,5000,1.1,True,False,1,0.0,93.27861741711612,0.807336857395456,0.6179370503692792,0.6494340862131464,0.8853607366591634,0.9948813322983151,0.9369164197869873,527.5,0.0,0.0,0.0,3.3,0.997041337244957,0.9825241398068816,0.9897221739024662,171.7,0.9883154990400443,0.9985212518791855,0.9933876776624396,270.6,0.9800000000000001,0.1321632653061225,0.23017291961122116,49.9,0.9933035714285715,0.5995323129251701,0.7464053263157636,48.2
False,True,False,5000,1.1,True,False,0.001,0.0,96.63006744986552,0.9191046316077408,0.846099809998164,0.8716752584693737,0.9565481831165064,0.9831281266172155,0.9696374992768535,527.5,0.8416666666666666,0.5833333333333333,0.6585714285714286,3.3,0.9993975903614458,0.9895110839113286,0.9944054718479476,171.7,0.9974223707680945,0.9988916222495557,0.9981542881675072,270.6,0.7603483552503975,0.6110204081632654,0.6755660262769007,49.9,0.9592446234833331,0.9107142857142858,0.9337168366756041,48.2
False,True,False,5000,1.1,True,False,1e-05,0.0,96.16327501149713,0.9011144488651791,0.8310362065020248,0.8582443065500076,0.9494948787471664,0.9819914035995628,0.9654525167342387,527.5,0.7833333333333333,0.5833333333333333,0.6528571428571428,3.3,0.9993975903614458,0.9895110839113286,0.9944054718479476,171.7,0.9974223707680945,0.9988916222495557,0.9981542881675072,270.6,0.7215323690127113,0.5488163265306122,0.6213825571311334,49.9,0.9555061509683231,0.883673469387755,0.9172138625620759,48.2
False,True,False,5000,1.1,False,True,1,0.0,93.39072320470478,0.8107672593551705,0.615750589451726,0.6455542077611873,0.8839070853082334,0.9977251164395377,0.937347852022697,527.5,0.0,0.0,0.0,3.3,0.998809355067328,0.9866041071671425,0.9926476609982828,171.7,0.9955908194591652,0.9985212518791855,0.9970499765837321,270.6,0.99,0.11420408163265305,0.2010459223368856,49.9,0.9962962962962963,0.5974489795918367,0.7452338346255263,48.2
False,True,False,5000,1.1,False,True,0.001,0.0,95.88322393634071,0.885919962718052,0.8204887980578173,0.8463621295677131,0.9487000444384114,0.9799055545972053,0.9640294746609046,527.5,0.7333333333333333,0.5583333333333333,0.6195238095238096,3.3,0.9988161950126087,0.9895110839113286,0.9941156216886148,171.7,0.9974210040877611,0.9985212518791855,0.9979687606806857,270.6,0.6942181351344034,0.5648163265306122,0.6202464848354533,49.9,0.9430310643017938,0.8318452380952381,0.8822886260168101,48.2
False,True,False,5000,1.1,False,True,1e-05,0.0,95.28574738353053,0.8759816068634676,0.8059749644805067,0.8345706031355385,0.9407222192908282,0.9787677534356851,0.9593375453825495,527.5,0.7333333333333333,0.5916666666666667,0.6457142857142857,3.3,0.9988161950126087,0.9895110839113286,0.9941156216886148,171.7,0.9974210040877611,0.9981508815088151,0.9977832319237283,270.6,0.649797923525218,0.5247346938775511,0.5781958132147131,49.9,0.9357989659310558,0.7530187074829933,0.8322771208893401,48.2
False,True,False,5000,1.2,False,False,1,0.0,94.70692754713828,0.8343165996379802,0.8843122306894464,0.8457088417663726,0.9893274794925955,0.911087990914841,0.9485584818626863,527.5,0.6166666666666666,0.5416666666666666,0.5514285714285715,3.3,0.9867767550052637,0.9935944512443899,0.9901545120251782,171.7,0.9952218851239362,0.9988916222495557,0.9970506699246299,270.6,0.5115903321834605,0.8856326530612246,0.6479834981546179,49.9,0.9063164793559594,0.975,0.9390773172025515,48.2
False,True,False,5000,1.2,False,False,0.001,0.0,95.55642655071979,0.8718310680370184,0.8887763856082815,0.8732746174583991,0.9809962725935237,0.9368685670749238,0.9583957544204791,527.5,0.7916666666666667,0.6333333333333333,0.694047619047619,3.3,0.9988199665831246,0.9912620699034406,0.9950145818743641,171.7,0.9959544957952271,0.9988916222495557,0.9974183207379808,270.6,0.5643107482625437,0.8035102040816327,0.6623084919843418,49.9,0.8992382583210233,0.9687925170068027,0.9324629366856095,48.2
False,True,False,5000,1.2,False,False,1e-05,0.0,95.25769262929053,0.8570733067583394,0.8619345642267475,0.854533952869717,0.9722462500004759,0.9412275027312977,0.9564502329716701,527.5,0.725,0.575,0.634047619047619,3.3,0.9988199665831246,0.9912620699034406,0.9950145818743641,171.7,0.9959544957952271,0.9988916222495557,0.9974183207379808,270.6,0.5515428788325752,0.7233469387755102,0.6247568735527951,49.9,0.8988762493386323,0.9418792517006802,0.9195160890338734,48.2
False,True,False,5000,1.2,True,False,1,0.0,95.50978475967501,0.7852547218270403,0.706825392901957,0.731624582090813,0.9299955116029249,0.9935548559599793,0.9607093491057166,527.5,0.0,0.0,0.0,3.3,0.9890296992934857,0.9935944512443899,0.9912939228279096,171.7,0.9936647258483694,0.9852248189148556,0.9894122897374844,270.6,0.8080927316113341,0.37861224489795925,0.5110264080875329,49.9,0.9907456626061277,0.8899659863945578,0.9373055227862348,48.2
False,True,False,5000,1.2,True,False,0.001,0.0,97.01273046532046,0.9051463009143257,0.8858773132227291,0.8930571270664469,0.9704584781575288,0.9745931803806567,0.9724758863043601,527.5,0.7583333333333333,0.6666666666666667,0.7016666666666667,3.3,0.9988199665831246,0.9912620699034406,0.9950145818743641,171.7,0.9963207862228373,0.9988916222495557,0.9976018032357891,270.6,0.7399709538176904,0.7233061224489796,0.7280676427093968,49.9,0.9669742873714394,0.9605442176870749,0.9635161816081046,48.2
False,True,False,5000,1.2,True,False,1e-05,0.0,96.75132739663029,0.9130841210583271,0.8743284475865429,0.889449946525762,0.9646600452512578,0.9759207348628601,0.970226833848011,527.5,0.825,0.6666666666666667,0.7245238095238095,3.3,0.9988199665831246,0.9912620699034406,0.9950145818743641,171.7,0.9963207862228373,0.9988916222495557,0.9976018032357891,270.6,0.723290515625796,0.6692244897959184,0.6924779505284888,49.9,0.9704134126669478,0.9440051020408164,0.9568547001441082,48.2
False,True,False,5000,1.2,False,True,1,0.0,95.99516423484816,0.789026487039889,0.7203569969714458,0.7437672387000571,0.9369238165878253,0.9962085273992294,0.9656480433134822,527.5,0.0,0.0,0.0,3.3,0.9942253590129825,0.9930096559227526,0.9935923011338105,171.7,0.9966401630373725,0.9852248189148556,0.9908813226580261,270.6,0.8237649993684476,0.43277551020408156,0.5655216294510377,49.9,0.9826045842327064,0.914923469387755,0.9469601356439868,48.2
False,True,False,5000,1.2,False,True,0.001,0.0,96.88202893097537,0.9000144383905679,0.8762215780117713,0.8855182926947729,0.9688552454240735,0.9768691420849865,0.9728153649225811,527.5,0.7483333333333333,0.6666666666666667,0.6945238095238095,3.3,0.9982455740354077,0.9941758465932272,0.9962013629113473,171.7,0.9963207862228373,0.9988916222495557,0.9976018032357891,270.6,0.724543073113671,0.6893061224489796,0.7049090619209359,49.9,0.9637886182140839,0.9314200680272109,0.9470583536541733,48.2
False,True,False,5000,1.2,False,True,1e-05,0.0,96.5085897543097,0.901767496797788,0.847484031575797,0.8674562197097566,0.9625416373916995,0.9774387614283251,0.9699083298243061,527.5,0.7916666666666667,0.575,0.6445238095238095,3.3,0.9982455740354077,0.9941758465932272,0.9962013629113473,171.7,0.9963207862228373,0.9988916222495557,0.9976018032357891,270.6,0.6990200144276231,0.6432244897959184,0.668586925373733,49.9,0.9628103020424945,0.8961734693877551,0.9279150873895556,48.2
False,True,False,5000,1.3,False,False,1,0.0,93.83871085747734,0.8274668586295288,0.8838447303275565,0.834825167734154,0.9901727904721425,0.893077597607958,0.9390787966954154,527.5,0.6266666666666667,0.5416666666666666,0.5364285714285715,3.3,0.9919000597788775,0.9935944512443899,0.9927331559295078,171.7,0.9952028515350351,0.9963044963782972,0.9957499462893846,270.6,0.4664029073316419,0.9116734693877551,0.6164831985569201,49.9,0.894455875992809,0.966751700680272,0.9284773375051246,48.2
False,True,False,5000,1.3,False,False,0.001,0.0,94.77226960435917,0.8626569077543662,0.8938165278251173,0.8669754407823964,0.9855803225988385,0.9158224800184003,0.9493723527318016,527.5,0.7916666666666667,0.6333333333333333,0.694047619047619,3.3,0.9988199665831246,0.9924248606011151,0.9956010971381255,171.7,0.9970601602832445,0.9988916222495557,0.997971486476624,270.6,0.5028677320191519,0.8515510204081632,0.6312616470888919,49.9,0.8999465983751698,0.9708758503401361,0.9335984422113167,48.2
False,True,False,5000,1.3,False,False,1e-05,0.0,94.76293253619856,0.8576027294958892,0.8755255886372229,0.8551216572142752,0.979913242899855,0.9220785895003161,0.9500697685177408,527.5,0.7666666666666666,0.5833333333333333,0.6428571428571429,3.3,0.9988199665831246,0.9924248606011151,0.9956010971381255,171.7,0.997062853668291,0.9992606259395928,0.9981563256056457,270.6,0.5035425380350327,0.795469387755102,0.6156023933787442,49.9,0.8996111091223664,0.9605867346938775,0.9284432157882521,48.2
False,True,False,5000,1.3,True,False,1,0.0,95.76181592039802,0.7864449630723601,0.7159010731740659,0.7398500825063737,0.9351323561096161,0.9935548559599793,0.9634422616272955,527.5,0.0,0.0,0.0,3.3,0.9895944458219554,0.9935944512443899,0.9915787515118335,171.7,0.9944110464480345,0.9852248189148556,0.9897778034759194,270.6,0.8131800536420102,0.42477551020408166,0.554308508003254,49.9,0.9863518764125437,0.8982568027210887,0.93999317041994,48.2
False,True,False,5000,1.3,True,False,0.001,0.0,96.97537348272644,0.9001673422035417,0.8917176701434191,0.8916831616421323,0.9752514944760213,0.9690964435627623,0.9721327329217562,527.5,0.7583333333333333,0.6583333333333333,0.6859523809523809,3.3,0.9988199665831246,0.9918434652522781,0.9953095519486211,171.7,0.9963207862228373,0.9988916222495557,0.9976018032357891,270.6,0.7073336636925435,0.7673877551020409,0.734417856817401,49.9,0.9649448089133896,0.9647534013605442,0.964684643976846,48.2
False,True,False,5000,1.3,True,False,1e-05,0.0,96.81669558370612,0.9095643190564768,0.8794766634896332,0.8883204465541075,0.9708787307796726,0.9706130326030704,0.9707096885588358,527.5,0.825,0.6333333333333333,0.6945238095238094,3.3,0.9988199665831246,0.9918434652522781,0.9953095519486211,171.7,0.9963221428540507,0.9992606259395928,0.997786644863211,270.6,0.7015957609388306,0.7233061224489796,0.7101532624047391,49.9,0.9647693131831827,0.9585034013605442,0.9614397220254283,48.2
False,True,False,5000,1.3,False,True,1,0.0,96.20988196273534,0.796036807681738,0.7277327174325534,0.7486814767830333,0.9411807047814994,0.9965869558967281,0.9680726521891977,527.5,0.0,0.0,0.0,3.3,0.9970825411761695,0.9930096559227526,0.9950264968217578,171.7,0.9958910886409116,0.9848558152248188,0.990328232746096,270.6,0.9301664679406614,0.47089795918367355,0.6224684673565104,49.9,0.9119000435511856,0.921045918367347,0.9161930115846376,48.2
False,True,False,5000,1.3,False,True,0.001,0.0,96.76999282299985,0.9011938829895838,0.8811604261184778,0.8860883717501794,0.971253550598763,0.9704239980449657,0.9707977281012183,527.5,0.7816666666666666,0.6583333333333333,0.6921428571428572,3.3,0.9982386933803937,0.994172446620427,0.9961979177635966,171.7,0.9959558325490601,0.9988916222495557,0.9974183182395805,270.6,0.6998862412510805,0.7233469387755102,0.7093305502961409,49.9,0.9601623134915391,0.9417942176870747,0.9506428589576827,48.2
False,True,False,5000,1.3,False,True,1e-05,0.0,96.55525767520939,0.8975332941312409,0.8629820012911662,0.8741600111495653,0.9667066343977269,0.9719402277039848,0.969279840447389,527.5,0.775,0.6083333333333333,0.6578571428571428,3.3,0.9982386933803937,0.994172446620427,0.9961979177635966,171.7,0.9959571891802735,0.9992606259395928,0.9976031598670024,270.6,0.6919974996534933,0.6873061224489796,0.6877693520185139,49.9,0.9572997481755576,0.9168792517006802,0.9362526539437477,48.2
False,True,False,7363,1.1,False,False,1,0.0,96.31253745279207,0.8609833327914804,0.8267288297449078,0.8290164815013268,0.9749783763830789,0.9582894888160544,0.9665132038437003,527.5,0.6,0.2833333333333333,0.36,3.3,0.9907138887915805,0.9924248606011151,0.9915619029349323,171.7,0.9937660517464101,0.9988916222495557,0.9963187587372925,270.6,0.663521358671297,0.7793469387755102,0.7151505518126468,49.9,0.9429203211565165,0.9480867346938776,0.9445544716793884,48.2
False,True,False,7363,1.1,False,False,0.001,0.0,95.81781219950668,0.8772345701716977,0.8669199591835743,0.8647079558759234,0.9700649961942297,0.9563930337530907,0.9631500009259437,527.5,0.7833333333333333,0.6333333333333333,0.6702380952380952,3.3,0.9993975903614458,0.9906738746090031,0.9949919871117091,171.7,0.9963275001345261,0.9988916222495557,0.9976038332064381,270.6,0.6092696656592231,0.7053061224489796,0.6519478494896813,49.9,0.9050143353474285,0.9169217687074831,0.910315969283673,48.2
False,True,False,7363,1.1,False,False,1e-05,0.0,95.33235433476874,0.8623859096537198,0.8359364831627397,0.8434208497286868,0.961949554241782,0.9571513282732449,0.9595151298500223,527.5,0.7333333333333333,0.55,0.6128571428571428,3.3,0.9993939393939394,0.9889262885896912,0.9940981852111118,171.7,0.9963275001345261,0.9988916222495557,0.9976038332064381,270.6,0.5743614508848168,0.6391020408163265,0.6022878345537773,49.9,0.9089496799339207,0.881547619047619,0.8941629726936282,48.2
False,True,False,7363,1.1,True,False,1,0.0,92.5318174533495,0.8097911594574285,0.5904048590356313,0.6192592581124287,0.8731702729182229,0.9952608389396813,0.9302134620688436,527.5,0.0,0.0,0.0,3.3,0.9976260504201682,0.9813613491092072,0.9894081416304594,171.7,0.9879506334061791,0.9985212518791855,0.9932042138134406,270.6,1.0,0.08412244897959184,0.1537079971042235,49.9,1.0,0.48316326530612247,0.6490217340576041,48.2
False,True,False,7363,1.1,True,False,0.001,0.0,96.49933978566551,0.9318004006667199,0.8486882114991634,0.8770749825259614,0.9564365342617986,0.9806624115922029,0.9683769205411128,527.5,0.9416666666666668,0.6083333333333334,0.7073809523809523,3.3,0.9993975903614458,0.9906738746090031,0.9949919871117091,171.7,0.9966937905621363,0.9988916222495557,0.9977873157042463,270.6,0.7402343701043753,0.6049795918367347,0.6624886043439207,49.9,0.9563734520438961,0.9085884353741497,0.9314241150738262,48.2
False,True,False,7363,1.1,True,False,1e-05,0.0,96.04190183536102,0.9131561316837844,0.8314436218442142,0.8600325644058542,0.9507340708317387,0.979146541314473,0.9647150285608296,527.5,0.8833333333333332,0.5833333333333333,0.6728571428571428,3.3,0.9993939393939394,0.9889262885896912,0.9940981852111118,171.7,0.9966937905621363,0.9988916222495557,0.9977873157042463,270.6,0.6978798336447031,0.5588571428571429,0.6179914196477697,49.9,0.9509018223368552,0.8795068027210883,0.9127462944540244,48.2
False,True,False,7363,1.1,False,True,1,0.0,92.4384816115501,0.8104798452324425,0.5830377944057871,0.6085789798324909,0.8689855420358734,0.9977251164395377,0.9288992840345095,527.5,0.0,0.0,0.0,3.3,0.9993975903614458,0.9813579491364068,0.9902757136016632,171.7,0.9944959389973365,0.9985212518791855,0.9964995216504743,270.6,1.0,0.05608163265306123,0.10475646357999298,49.9,1.0,0.4645408163265306,0.6310428961283056,48.2
False,True,False,7363,1.1,False,True,0.001,0.0,95.67782585671084,0.8856559582942769,0.8210227330205626,0.8441391543460975,0.9487334066350082,0.9774405583347707,0.962856363389006,527.5,0.7666666666666667,0.5833333333333333,0.6330952380952382,3.3,0.9988159047118584,0.9889262885896912,0.9938083301386481,171.7,0.9970587143094131,0.9985212518791855,0.9977859490239129,270.6,0.6682310430127008,0.5688163265306121,0.6115603935331065,49.9,0.9344300144300144,0.8090986394557822,0.865728651896673,48.2
False,True,False,7363,1.1,False,True,1e-05,0.0,95.08967766210962,0.8803417738889905,0.8057661757164201,0.8342826895969784,0.9423429420120619,0.9745964148122592,0.9581758346385181,527.5,0.8,0.5916666666666667,0.6604761904761904,3.3,0.9988159047118584,0.9889262885896912,0.9938083301386481,171.7,0.9970587143094131,0.9981508815088151,0.9976004202669555,270.6,0.6199621015460481,0.5447346938775511,0.5777697349372098,49.9,0.923870980754562,0.7365221088435375,0.8178656271243488,48.2
False,True,False,7363,1.2,False,False,1,0.0,95.24839911088814,0.8509268660325535,0.887050078810122,0.8565869176827426,0.9884535416615099,0.9215150796388937,0.9537623975663834,527.5,0.6666666666666666,0.5416666666666666,0.5742857142857143,3.3,0.9861790172295761,0.9935944512443899,0.9898596888435929,171.7,0.9955895321827597,0.9988916222495557,0.997234831987245,270.6,0.5460297004195694,0.8916326530612245,0.6767184666105408,49.9,0.9226427380352386,0.9749999999999999,0.9476604068029786,48.2
False,True,False,7363,1.2,False,False,0.001,0.0,95.95788564181893,0.8773407311117882,0.8977770299820641,0.8831131892911749,0.9798401346958954,0.9469147116324537,0.9630706877593511,527.5,0.7833333333333333,0.7,0.7302380952380952,3.3,0.9994011976047904,0.9906772745818035,0.99500590038873,171.7,0.9959571891802735,0.9988916222495557,0.9974189978043875,270.6,0.5959383021645597,0.7855102040816326,0.6769936772751463,49.9,0.9095742296918768,0.9646683673469388,0.9359517772813388,48.2
False,True,False,7363,1.2,False,False,1e-05,0.0,95.75247014228576,0.8706029255705708,0.8733318753128666,0.8675808914483845,0.9715954479852051,0.9520326605715601,0.9616912006976358,527.5,0.75,0.6416666666666667,0.6769047619047618,3.3,0.9993975903614458,0.9900924792601661,0.9947038969824125,171.7,0.9959571891802735,0.9988916222495557,0.9974189978043875,270.6,0.5914891657435497,0.7133877551020408,0.6457651393997546,49.9,0.91517816015295,0.9439200680272108,0.9290013519013552,48.2
False,True,False,7363,1.2,True,False,1,0.0,95.22972497456695,0.8095380169123219,0.6864321369039486,0.7140105048484723,0.9186471404962397,0.9939343626013455,0.9547867520147939,527.5,0.0,0.0,0.0,3.3,0.9895874844575282,0.9930096559227526,0.9912803212893048,171.7,0.9933876800791278,0.9985212518791855,0.9959470504534368,270.6,0.9654595976106274,0.27636734693877546,0.42386766966417977,49.9,0.9901461988304094,0.8567602040816326,0.9181812356691188,48.2
False,True,False,7363,1.2,True,False,0.001,0.0,97.24608748972227,0.9168422337368447,0.8959040975848899,0.9021162448199703,0.9726976052018941,0.9766775918578576,0.9746473031265674,527.5,0.8016666666666665,0.7,0.729047619047619,3.3,0.9994011976047904,0.9918400652794777,0.9955924006529961,171.7,0.9963234796078837,0.9988916222495557,0.9976024803021957,270.6,0.7660254365983862,0.7453877551020407,0.7522243093632994,49.9,0.9649390167414484,0.9626275510204081,0.9635833564271439,48.2
False,True,False,7363,1.2,True,False,1e-05,0.0,96.91001400560225,0.9101825296427446,0.8777752192796106,0.8897331419809988,0.9659644533886695,0.978194899660744,0.9720206236209175,527.5,0.7849999999999999,0.675,0.709047619047619,3.3,0.9993975903614458,0.9912552699578402,0.9952903972466786,171.7,0.9963234796078837,0.9988916222495557,0.9976024803021957,270.6,0.7501943141841123,0.6793469387755102,0.7105843758742828,49.9,0.9642153403143559,0.9439625850340135,0.9538533557943001,48.2
False,True,False,7363,1.2,False,True,1,0.0,95.64981465222905,0.8112804530715039,0.6949309734978508,0.7244789533615574,0.9234189917533655,0.9977254758208268,0.9591170362837399,527.5,0.0,0.0,0.0,3.3,0.9953617639118912,0.994172446620427,0.9947467630556069,171.7,0.9966857099701141,0.9985212518791855,0.9976004365554555,270.6,0.9665201539722,0.32448979591836735,0.48042644462656964,49.9,0.9856960988214534,0.8546768707482993,0.9149830396479721,48.2
False,True,False,7363,1.2,False,True,0.001,0.0,96.92866201206851,0.9023371591059112,0.8834315532756122,0.8894978886216043,0.969555732071489,0.976678310620436,0.9730805364712735,527.5,0.7583333333333333,0.7,0.7111904761904763,3.3,0.9988267272226808,0.9941690466476268,0.9964825326517335,171.7,0.9963234796078837,0.9988916222495557,0.9976024803021957,270.6,0.7327641326005113,0.6973469387755101,0.7132820775884154,49.9,0.9582195497995685,0.9335034013605441,0.9453492285255315,48.2
False,True,False,7363,1.2,False,True,1e-05,0.0,96.52725518067925,0.8968502558545669,0.857352298259823,0.872675986355822,0.9614969329356222,0.9781959778046116,0.9697484974836419,527.5,0.7516666666666667,0.6416666666666667,0.6757142857142857,3.3,0.9988267272226808,0.9941690466476268,0.9964825326517335,171.7,0.9963234796078837,0.9988916222495557,0.9976024803021957,270.6,0.7159244700277732,0.6371428571428571,0.6726261590856264,49.9,0.9568632586667751,0.894047619047619,0.9238819628974483,48.2
