Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF,Alpha_Naive_Bayes,Accuracy,Macro Precision,Macro Recall,Macro F1-Score,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo Support
True,False,False,5000,1.3,False,True,2,94.60419366751675,0.791122554732556,0.6704592355697198,0.7017502911622417,0.9128158185427058,0.9956399861997584,0.9524176815774341,527.5,0.0,0.0,0.0,3.3,0.9930460700196628,0.9930096559227526,0.9930059231078527,171.7,0.9947826499199696,0.9852248189148556,0.9899633636175343,270.6,0.9514974937343359,0.3125714285714286,0.46840421983598085,49.9,0.8945932961786621,0.7363095238095239,0.8067105588346488,48.2
True,False,False,5000,1.3,False,True,1,96.45255863539447,0.7876308460765558,0.7407771413635611,0.7590816438067647,0.9498661649791259,0.9935541371974009,0.9712059524334284,527.5,0.0,0.0,0.0,3.3,0.9970927846285885,0.9947572419420645,0.9959114280996261,171.7,0.9951433816050897,0.984115074484078,0.9895861076280592,270.6,0.8868138806485785,0.6010204081632653,0.7142359919243665,49.9,0.8968688645979513,0.871215986394558,0.8835503827551084,48.2
True,False,False,5000,1.3,False,True,0.5,96.93798166032582,0.788743671048479,0.7732427514817587,0.7805048110122701,0.9688627879786782,0.9836973865792651,0.9762028849632147,527.5,0.0,0.0,0.0,3.3,0.9976708193106694,0.9970828233374132,0.9973674787556954,171.7,0.9951433816050897,0.984115074484078,0.9895861076280592,270.6,0.8007711613557333,0.7493061224489797,0.7729440198853366,49.9,0.9700138760407031,0.9252551020408163,0.9469283748413145,48.2
True,False,False,5000,1.3,False,True,0.25,96.76063833493596,0.8044533668303349,0.8306335314328228,0.8127696015230921,0.9767817131458573,0.9713756396986948,0.9740403081256106,527.5,0.16984848484848483,0.2833333333333333,0.2015873015873016,3.3,0.9982557746474443,0.9976710186318509,0.9979574639052526,171.7,0.9951433816050897,0.984115074484078,0.9895861076280592,270.6,0.729969001710855,0.8095510204081633,0.7666063525796295,49.9,0.9567218450242766,0.9377551020408162,0.9468400753126985,48.2
True,False,False,5000,1.3,False,True,0.1,96.56456861351505,0.8108053426352905,0.8586712950742335,0.8278853571868208,0.9815024653024181,0.962083836467138,0.9716434766943227,527.5,0.2515151515151515,0.41666666666666663,0.3026984126984127,3.3,0.9982489347021639,0.9965014279885761,0.9973692436988625,171.7,0.99515438674148,0.9852248189148556,0.9901475065567602,270.6,0.6898628364939307,0.8456326530612245,0.758645780132159,49.9,0.9485482810565988,0.9459183673469387,0.946807723340408,48.2
True,False,False,5000,1.3,False,True,0.01,96.52724647072759,0.8434873090345268,0.8796621115105673,0.8553726721785916,0.9791853782146926,0.960946394686907,0.969941346138467,527.5,0.46974358974358965,0.5916666666666666,0.5009126984126985,3.3,0.9982489347021639,0.9965014279885761,0.9973692436988625,171.7,0.9951968095995193,0.9940945742790761,0.9946201233929217,270.6,0.6744645538198595,0.8075102040816328,0.7343169488840113,49.9,0.9440845881273358,0.9272534013605442,0.9350756725445883,48.2
True,False,False,5000,1.3,False,True,0.001,96.59261465780344,0.855872120791951,0.8746099896063754,0.861947094203616,0.9754779998939664,0.964168247944339,0.9697610160199887,527.5,0.5416666666666666,0.5999999999999999,0.5554761904761905,3.3,0.9982489347021639,0.9965014279885761,0.9973692436988625,171.7,0.9952272718940289,0.9988916222495557,0.9970520328226249,270.6,0.6829316916926702,0.777469387755102,0.7267186683351912,49.9,0.9416801599022095,0.9106292517006802,0.9253054138688389,48.2
True,False,True,1000,1.1,False,False,2,94.61350460582244,0.8153950238894276,0.894055030965303,0.8438571687546087,0.9873110895171046,0.9144999568742452,0.9494821961275,527.5,0.5416666666666666,0.6583333333333333,0.5775396825396826,3.3,0.988411525700989,0.9930062559499524,0.9906889481679139,171.7,0.9944919678376916,0.9985212518791855,0.9964988658138456,270.6,0.5309572641494295,0.8497142857142859,0.6530568117395045,49.9,0.8495316294646857,0.9502551020408164,0.8958765081392066,48.2
True,False,True,1000,1.1,False,False,1,94.72557555360453,0.8109595270791308,0.8942160433663533,0.8419982281498914,0.9877558916607014,0.9169660312805474,0.9510183911099102,527.5,0.5169047619047619,0.6583333333333333,0.5653174603174602,3.3,0.9953247173694258,0.9930062559499524,0.9941553268435813,171.7,0.9944919678376916,0.9985212518791855,0.9964988658138456,270.6,0.5310995718381079,0.8336734693877552,0.6484397244540336,49.9,0.840180251864096,0.9647959183673469,0.8965596003605174,48.2
True,False,True,1000,1.1,False,False,0.5,94.7162297754923,0.8107782175099523,0.894911180604226,0.8408064267178575,0.987155153734542,0.917344100396757,0.9509410037477568,527.5,0.5161904761904761,0.6666666666666667,0.5598412698412698,3.3,0.9964875473731443,0.9924248606011151,0.9944434769734164,171.7,0.9944919678376916,0.9985212518791855,0.9964988658138456,270.6,0.5321796890875838,0.8297142857142857,0.6479981791027931,49.9,0.8381644708362763,0.9647959183673469,0.8951157648280645,48.2
True,False,True,1000,1.1,False,False,0.25,94.86559673620694,0.8243145552995736,0.8960430227241523,0.8467759605107833,0.9867866485419008,0.9198072997527456,0.9520897138861614,527.5,0.5828571428571429,0.6666666666666667,0.5837301587301587,3.3,0.9988199665831246,0.9924248606011151,0.9956028020807542,171.7,0.9944973152882947,0.9988916222495557,0.9966843820092741,270.6,0.5374298963573131,0.8357551020408163,0.6537628974279636,49.9,0.8454963621696653,0.9627125850340136,0.8987858089303886,48.2
True,False,True,1000,1.1,False,False,0.1,94.97762413423082,0.833720668460795,0.8946863047981761,0.8520360708803427,0.9852356673042626,0.9224609711919959,0.9527830677256512,527.5,0.625,0.6583333333333334,0.6054761904761904,3.3,0.9988164022831529,0.9918400652794777,0.9953025804054475,171.7,0.9944973152882947,0.9988916222495557,0.9966843820092741,270.6,0.5407864821427222,0.8297551020408163,0.6542107535182405,49.9,0.8579881437463366,0.9668367346938774,0.9077594511472531,48.2
True,False,True,1000,1.1,False,False,0.01,95.1736503058935,0.8437774964703333,0.8900344489866298,0.8565412899719697,0.9835224213790111,0.9266312316715541,0.9541984674500601,527.5,0.6599999999999999,0.625,0.6142857142857142,3.3,0.9988164022831529,0.9912586699306406,0.9950076103311905,171.7,0.9944973152882947,0.9988916222495557,0.9966843820092741,270.6,0.551428466003915,0.8357551020408163,0.6638606584705372,49.9,0.8744003738676257,0.9626700680272109,0.9152109072850418,48.2
True,False,True,1000,1.1,False,False,0.001,95.11762789692992,0.8444912550943062,0.8818306765685715,0.8533807998877243,0.9827504788237851,0.927199413489736,0.954133945753975,527.5,0.6683333333333333,0.5916666666666667,0.6047619047619048,3.3,0.9988164022831529,0.9912586699306406,0.9950076103311905,171.7,0.9944973152882947,0.9988916222495557,0.9966843820092741,270.6,0.5475030873420814,0.8297142857142857,0.6590170215843816,49.9,0.8750469134951894,0.9522534013605443,0.910679934885621,48.2
True,False,True,1000,1.1,True,False,2,93.83867601767075,0.7697331110106906,0.6466550374552341,0.6817780568798442,0.9016927345163411,0.9937438905180841,0.9454640763344244,527.5,0.0,0.0,0.0,3.3,0.9959095126910633,0.9930062559499524,0.994445167090457,171.7,0.9895906154246358,0.9837447041137075,0.9866486647584244,270.6,0.7566683996831056,0.2684489795918367,0.39294312625927647,49.9,0.9745374037489978,0.6409863945578231,0.7711673068364836,48.2
True,False,True,1000,1.1,True,False,1,95.64977110247085,0.7812833247373658,0.7141135354811301,0.7391918588986239,0.9353907818258265,0.9926071675004312,0.9631370157940298,527.5,0.0,0.0,0.0,3.3,0.9947467219933888,0.9930062559499524,0.99386717171442,171.7,0.991438203114701,0.9841137078037445,0.9877494365199675,270.6,0.7923197329906475,0.46865306122448985,0.5853373041561117,49.9,0.9738045084996305,0.8463010204081632,0.9050602252072139,48.2
True,False,True,1000,1.1,True,False,0.5,96.20989938263862,0.7782947878292436,0.7394165707008659,0.7558567520803336,0.9492806479518979,0.9891948421597376,0.9688111045739067,527.5,0.0,0.0,0.0,3.3,0.9982351712614872,0.9930062559499524,0.9956045070233829,171.7,0.992930767813735,0.9848544485444852,0.9888577522801981,270.6,0.7644312718412436,0.5670204081632655,0.6494687128195905,49.9,0.9648908681070978,0.9024234693877551,0.9323984357849238,48.2
True,False,True,1000,1.1,True,False,0.25,96.51798779213179,0.7955181425219296,0.7567883587611537,0.7709915546612536,0.9563490720966261,0.9876789718820078,0.9717494822849787,527.5,0.1,0.025,0.04,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.9940432144357272,0.9848544485444852,0.989408135065218,270.6,0.7580996478079103,0.631142857142857,0.6874485839991148,49.9,0.9657969542081897,0.919047619047619,0.9414487793479512,48.2
True,False,True,1000,1.1,True,False,0.1,97.05012228772105,0.9067343917768165,0.8141411033951428,0.8453393868180177,0.9607245386280747,0.9869206773618536,0.9736366695530995,527.5,0.7,0.325,0.4333333333333333,3.3,0.9988164022831529,0.9918400652794777,0.9953025804054475,171.7,0.9952232318164593,0.9985212518791855,0.9968665116303963,270.6,0.8232073911067552,0.6551836734693879,0.7287883284143987,49.9,0.9624347868264567,0.9273809523809524,0.9441088975714308,48.2
True,False,True,1000,1.1,True,False,0.01,97.16211484593839,0.8992526829862184,0.8408609597093069,0.8602226386829971,0.9634120064619145,0.9874895779426138,0.9752882449817516,527.5,0.6416666666666667,0.4749999999999999,0.5116666666666667,3.3,0.9988164022831529,0.9912586699306406,0.9950076103311905,171.7,0.9952232318164593,0.9985212518791855,0.9968665116303963,270.6,0.837457384697436,0.6572244897959184,0.7359015419643485,49.9,0.9589404059916793,0.935671768707483,0.9466052565236293,48.2
True,False,True,1000,1.1,True,False,0.001,97.07809865239628,0.9101050181947506,0.8329844369974744,0.8607026024866837,0.9614403652915773,0.9871100713012476,0.9740940351075995,527.5,0.7166666666666667,0.4416666666666666,0.5280952380952382,3.3,0.9988164022831529,0.9912586699306406,0.9950076103311905,171.7,0.9952272718940289,0.9988916222495557,0.9970520328226249,270.6,0.8291273638642058,0.6391836734693876,0.7211504132338316,49.9,0.9593520391688715,0.939795918367347,0.9488162853296167,48.2
True,False,True,1000,1.1,False,True,2,94.8375768217735,0.7825988226029799,0.679624086505745,0.713083191993102,0.9161785082397689,0.9958300989017308,0.9543311982879704,527.5,0.0,0.0,0.0,3.3,0.9959025077592937,0.992421460628315,0.9941466761609501,171.7,0.9940431652022431,0.9841137078037445,0.9890342985473884,270.6,0.8036461093197336,0.3566122448979592,0.49102897481423824,49.9,0.9858226450968386,0.748767006802721,0.8499580041480653,48.2
True,False,True,1000,1.1,False,True,1,96.07923268810012,0.7853255728369337,0.7295796713661804,0.7507698877197295,0.9425142095510411,0.9929870335230866,0.9670691129167507,527.5,0.0,0.0,0.0,3.3,0.9959025077592937,0.992421460628315,0.9941466761609501,171.7,0.9944025184666392,0.9837447041137077,0.9890301729497839,270.6,0.8264748736566204,0.5287755102040816,0.6408544182299644,49.9,0.9526593275880074,0.8795493197278912,0.9135189460609279,48.2
True,False,True,1000,1.1,False,True,0.5,96.35924892344997,0.7804134460963444,0.7457568588043874,0.7592734026253668,0.9522401407851149,0.98938495486171,0.9704421139719122,527.5,0.0,0.0,0.0,3.3,0.9976536115854785,0.9918400652794777,0.9947245850294104,171.7,0.9947742552881497,0.9837447041137077,0.98921431588901,270.6,0.8306560095815314,0.6029387755102041,0.6955690634728499,49.9,0.9071566593377927,0.9066326530612245,0.9056903373890185,48.2
True,False,True,1000,1.1,False,True,0.25,96.57392310157894,0.8012720098441781,0.7693409553696531,0.7823920238933225,0.9572563453226313,0.9878683658214017,0.9723047758687542,527.5,0.065,0.09166666666666665,0.075,3.3,0.9982316069615156,0.9912586699306406,0.9947177700843147,171.7,0.9947866492356494,0.9852248189148556,0.9899626371963256,270.6,0.8282328243712845,0.6430204081632653,0.7228093752017435,49.9,0.9641246331739884,0.9170068027210885,0.9395575850087979,48.2
True,False,True,1000,1.1,False,True,0.1,96.8913485792327,0.9067216537899316,0.827756927131676,0.8511276778593044,0.9612202922783183,0.9855942010235179,0.973238366449927,527.5,0.7181818181818181,0.41666666666666663,0.4809523809523809,3.3,0.9982316069615156,0.9912586699306406,0.9947177700843147,171.7,0.9948318971194962,0.9948298482984829,0.9948090652284207,270.6,0.8111469004537041,0.6570612244897959,0.7250990485874164,49.9,0.9567174077447366,0.9211309523809523,0.9379494358533664,48.2
True,False,True,1000,1.1,False,True,0.01,96.83535230012403,0.90054574990492,0.8315411732903405,0.8580427575703308,0.9597785098265412,0.9850249410614683,0.9722190752113795,527.5,0.6916666666666667,0.4666666666666666,0.5440476190476191,3.3,0.9982316069615156,0.9912586699306406,0.9947177700843147,171.7,0.9948609420381114,0.9985212518791855,0.9966836999736236,270.6,0.8102799309502895,0.6391020408163265,0.7132254198647411,49.9,0.9484568429863961,0.9086734693877551,0.9273629612403065,48.2
True,False,True,1000,1.1,False,True,0.001,96.68596791950611,0.9021865602851188,0.8315910630029325,0.8587715632903123,0.9569493753818616,0.9850245816801791,0.9707670941299693,527.5,0.7083333333333334,0.4999999999999999,0.5707142857142857,3.3,0.9982316069615156,0.9912586699306406,0.9947177700843147,171.7,0.9948609420381114,0.9981508815088151,0.9964981712166662,270.6,0.8052092492750568,0.625061224489796,0.7022241421703953,49.9,0.9495348547208335,0.8900510204081632,0.9177079164262423,48.2
True,False,True,1000,1.2,False,False,2,93.33457014646656,0.780706512436413,0.8917159124336378,0.8186298192519427,0.9907708726921362,0.8932702259789546,0.9394266974383394,527.5,0.4246428571428572,0.6583333333333333,0.5065079365079365,3.3,0.9907203721431952,0.9930062559499524,0.9918482683788363,171.7,0.9936673917868774,0.9855938226048926,0.9895978870220088,270.6,0.46540025966853327,0.8637142857142857,0.6038328394751497,49.9,0.819037321184879,0.9563775510204081,0.8805652866893855,48.2
True,False,True,1000,1.2,False,False,1,93.56801427038478,0.7873894045820033,0.8935822458101853,0.8234152448450889,0.9909621925092689,0.8913741302972802,0.9384537752015968,527.5,0.42738095238095236,0.6583333333333333,0.5088239538239538,3.3,0.9918798414801573,0.9930062559499524,0.9924262784942662,171.7,0.9934010194257101,0.9985212518791855,0.9959490692565194,270.6,0.463491517374831,0.8597142857142858,0.6009961599919531,49.9,0.8572209043211009,0.9605442176870748,0.9038422323022439,48.2
True,False,True,1000,1.2,False,False,0.5,93.68938744652091,0.7933271063549341,0.9033640670919727,0.8306918037965992,0.990564112086729,0.8936500920016099,0.9395516228895696,527.5,0.45714285714285713,0.7166666666666666,0.5471855921855922,3.3,0.9941720872841081,0.9930062559499524,0.9935756116993275,171.7,0.9937606743693067,0.9985212518791855,0.9961312112735238,270.6,0.46697394379132406,0.8557551020408164,0.6033753693792383,49.9,0.8573489634552798,0.9625850340136054,0.9043314153523443,48.2
True,False,True,1000,1.2,False,False,0.25,93.74542727538777,0.793786745183407,0.9038993402324008,0.8312619503652968,0.9905710847095985,0.8944080271404748,0.9399808553674015,527.5,0.45714285714285713,0.7166666666666666,0.5471855921855922,3.3,0.9970723426947817,0.9930062559499524,0.9950248624097965,171.7,0.9937660218199096,0.9988916222495557,0.9963167274689523,270.6,0.46769944060939767,0.8557551020408164,0.603943633694341,49.9,0.8564687241238964,0.9646683673469388,0.9051200310656974,48.2
True,False,True,1000,1.2,False,False,0.1,93.94147086695376,0.798180888800651,0.9066953004053264,0.834838434991331,0.9905958838283743,0.897061339198436,0.9414640642918657,527.5,0.46761904761904755,0.7166666666666666,0.5511327561327561,3.3,0.9982419319010436,0.9930062559499524,0.9956044921977949,171.7,0.9937660218199096,0.9988916222495557,0.9963167274689523,270.6,0.47723710479047243,0.8678367346938776,0.6151168148795917,49.9,0.861625342845058,0.9667091836734694,0.9093957549770246,48.2
True,False,True,1000,1.2,False,False,0.01,94.08150946945943,0.8098297925806364,0.8935086713059839,0.8339664987348838,0.9900117487711517,0.8995248979357138,0.9425456514525437,527.5,0.5283333333333333,0.625,0.534920634920635,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.9937660218199096,0.9988916222495557,0.9963167274689523,270.6,0.4839922201873339,0.8758367346938776,0.6226451479485038,49.9,0.8640554647889653,0.9687925170068027,0.9114764833484097,48.2
True,False,True,1000,1.2,False,False,0.001,94.15616246498601,0.8147476532625066,0.8934736771519194,0.837187167113885,0.9894166982942012,0.9012315996779943,0.9432151109691453,527.5,0.5533333333333333,0.625,0.5499206349206349,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.9937660218199096,0.9988916222495557,0.9963167274689523,270.6,0.4862901129457122,0.8718367346938776,0.6235529393701198,49.9,0.866859786598759,0.9708758503401359,0.9142232426841996,48.2
True,False,True,1000,1.2,True,False,2,95.49107578354725,0.7764253049423264,0.7115352644346975,0.7350141457499687,0.9347661864272625,0.9910895003162554,0.9620974340094308,527.5,0.0,0.0,0.0,3.3,0.987843884851074,0.9930062559499524,0.9904075984216606,171.7,0.993656271540621,0.9833743337433372,0.9884763842320752,270.6,0.7796117084826764,0.43881632653061226,0.5593447253554797,49.9,0.9626737783523243,0.8629251700680272,0.9097587324811665,48.2
True,False,True,1000,1.2,True,False,1,96.29382847666432,0.7774499554922714,0.7476037185786012,0.7587298635740501,0.9538685413339693,0.9863496204933584,0.9698147827543531,527.5,0.0,0.0,0.0,3.3,0.9918798414801573,0.9930062559499524,0.9924262784942662,171.7,0.9944053145457106,0.984115074484078,0.9892184902836988,270.6,0.8387020031773103,0.5989795918367347,0.6972411943547826,49.9,0.8858440324164814,0.9231717687074831,0.9036784355572012,48.2
True,False,True,1000,1.2,True,False,0.5,96.63931741850969,0.7819122839181091,0.7692333006784006,0.7749766344212972,0.9665725895206292,0.9804740957966764,0.9734620288854927,527.5,0.0,0.0,0.0,3.3,0.9959095126910633,0.9930062559499524,0.994445167090457,171.7,0.9944093546232802,0.984484078174115,0.989404006479127,270.6,0.7814995658257148,0.707265306122449,0.7413259144906673,49.9,0.9530826808479679,0.9501700680272108,0.9512226895820393,48.2
True,False,True,1000,1.2,True,False,0.25,96.6019691458673,0.7778308627980404,0.7731727503857301,0.7750618271554692,0.9688223123026825,0.9768734546604565,0.9728127346039571,527.5,0.0,0.0,0.0,3.3,0.9976605365522062,0.9930062559499524,0.995314642038462,171.7,0.9947894235840227,0.9852248189148556,0.9899626320731812,270.6,0.7545117756661625,0.7233877551020408,0.7367761630741275,49.9,0.9512011286831676,0.9605442176870749,0.9555047911430883,48.2
True,False,True,1000,1.2,True,False,0.1,96.751309976727,0.8228804228087695,0.8478606685637539,0.8283163583214126,0.9724544945404485,0.9755451814156748,0.9739753517612186,527.5,0.2635531135531135,0.4333333333333333,0.3080772005772006,3.3,0.9982419319010436,0.9930062559499524,0.9956044921977949,171.7,0.9951530305652767,0.9852248189148556,0.9901454400029828,270.6,0.760539481162513,0.7395102040816327,0.74845935723146,49.9,0.9473404851302222,0.9605442176870748,0.9536363081578182,48.2
True,False,True,1000,1.2,True,False,0.01,96.94737969814791,0.8646249070260827,0.8690041993628597,0.8576308082075869,0.972439926049371,0.9749755620723363,0.9736791725031606,527.5,0.513076923076923,0.5666666666666667,0.4870238095238095,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.995196900160271,0.9955705890392238,0.9953615626522916,270.6,0.7608455256626161,0.7274285714285714,0.7422589136358154,49.9,0.9473702006241904,0.9563775510204083,0.9515670436601852,48.2
True,False,True,1000,1.2,True,False,0.001,97.06877900413897,0.8790200304876075,0.8690874145823754,0.8690524146493415,0.9715456648581678,0.9761130038525675,0.9737996019188582,527.5,0.5900000000000001,0.5666666666666667,0.5507142857142857,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.995221875185246,0.9988916222495557,0.9970499903598231,270.6,0.7692183263317902,0.7234693877551021,0.7443912787479009,49.9,0.9493143499673167,0.9563775510204081,0.9524649838849222,48.2
True,False,True,1000,1.2,False,True,2,96.09780230500161,0.7976655373955663,0.7359565034153325,0.7589650874254681,0.9464003885735857,0.9895729112759473,0.9674888670342059,527.5,0.0,0.0,0.0,3.3,0.9895910458491552,0.9935910512715898,0.9915753564521644,171.7,0.992912889353347,0.9830053300533004,0.9879232731394894,270.6,0.8910968921689004,0.5409387755102041,0.6710736522848391,49.9,0.9659920084284099,0.9086309523809524,0.9357293756421099,48.2
True,False,True,1000,1.2,False,True,1,96.7045985060691,0.7921439890173854,0.7633780121155022,0.7758572824701854,0.9619389033177018,0.9857825168190442,0.9737008548578163,527.5,0.0,0.0,0.0,3.3,0.9941790093424917,0.994172446620427,0.9941672822277277,171.7,0.993279077364366,0.9833743337433372,0.9882895039239802,270.6,0.8472430211772577,0.677142857142857,0.7513249699234269,49.9,0.9562239229024942,0.939795918367347,0.9476610838881612,48.2
True,False,True,1000,1.2,False,True,0.5,96.7232726423903,0.7831750226219983,0.771753968265313,0.7764911045155387,0.9680522339688478,0.9810433557587256,0.9744828682651372,527.5,0.0,0.0,0.0,3.3,0.997664058671113,0.994172446620427,0.995906347836047,171.7,0.993279077364366,0.9833743337433372,0.9882895039239802,270.6,0.8035913247912729,0.7093061224489795,0.7512299310900195,49.9,0.9364634409363906,0.9626275510204081,0.949037975978049,48.2
True,False,True,1000,1.2,False,True,0.25,96.70463334587566,0.7872706727677867,0.7850516179975204,0.7853112463128079,0.9705061247626368,0.9776310304180322,0.9740290766125932,527.5,0.045,0.05833333333333333,0.05,3.3,0.997664058671113,0.994172446620427,0.995906347836047,171.7,0.9932874312342962,0.984115074484078,0.9886667802789102,270.6,0.7792104796599617,0.73134693877551,0.752299368073567,49.9,0.9379559422787118,0.9647108843537415,0.9509659050757303,48.2
True,False,True,1000,1.2,False,True,0.1,96.79797789762672,0.8216235378183601,0.8522481496424252,0.829295442003416,0.9732106970225874,0.9761133632338567,0.9746310078482849,527.5,0.24166666666666664,0.4583333333333333,0.306969696969697,3.3,0.9976606586983128,0.994172446620427,0.9959063577485043,171.7,0.9932942750212996,0.9848544485444852,0.9890398916587287,270.6,0.7818856713054817,0.7394285714285714,0.7583136944431577,49.9,0.9420232581958132,0.9605867346938775,0.950912003352123,48.2
True,False,True,1000,1.2,False,True,0.01,97.0780638125897,0.8813773178248067,0.8795060215413978,0.8751240900841479,0.9733866972872416,0.9751642372491519,0.9742377387641501,527.5,0.6033333333333333,0.625,0.5856349206349207,3.3,0.9982386933803937,0.994172446620427,0.996196212820968,171.7,0.9933970773267429,0.9988916222495557,0.9961318920944577,270.6,0.7742823489283557,0.7273877551020409,0.7479489940683726,49.9,0.9456257566927716,0.9564200680272108,0.9505947821220179,48.2
True,False,True,1000,1.2,False,True,0.001,97.06873545438074,0.8852661182664162,0.8704189003292765,0.8732463929372678,0.9728275221758207,0.9749748433097579,0.9738639824472184,527.5,0.6316666666666666,0.5666666666666667,0.5745238095238095,3.3,0.9982386933803937,0.994172446620427,0.996196212820968,171.7,0.9933970773267429,0.9988916222495557,0.9961318920944577,270.6,0.7716132407165841,0.7313877551020409,0.7491171735646304,49.9,0.9438535093322891,0.9564200680272108,0.9496452871725228,48.2
True,False,True,1000,1.3,False,False,2,92.2890972309322,0.7762731272470352,0.8895064687285258,0.812871559046423,0.992275173548534,0.8722316859295038,0.9283003859625335,527.5,0.46380952380952384,0.6583333333333333,0.535952380952381,3.3,0.9930159013571954,0.9930062559499524,0.9929975918428345,171.7,0.9947660853535091,0.9833757004236707,0.9890260701709274,270.6,0.41692981506350896,0.8737142857142857,0.563547646439265,49.9,0.7968422643499399,0.9563775510204081,0.8674052789105973,48.2
True,False,True,1000,1.3,False,False,1,92.34511963989578,0.7730996864743199,0.8944372782185521,0.8116527692117763,0.9924799702583329,0.8712825599447991,0.9278308737453388,527.5,0.4363095238095238,0.6833333333333333,0.5224603174603174,3.3,0.9959095519971072,0.9930062559499524,0.9944468670337594,171.7,0.9955248183115415,0.9867022003553367,0.9910737771828819,270.6,0.41742293092287586,0.8697142857142858,0.5628800006559409,49.9,0.8009513235465384,0.9625850340136054,0.8712247791924195,48.2
True,False,True,1000,1.3,False,False,0.5,92.74659615089818,0.7860652610274006,0.9022853745690205,0.8222928193552693,0.992708080656006,0.873177936863895,0.9290087212872612,527.5,0.4738095238095238,0.7166666666666666,0.5538522588522589,3.3,0.9982419319010436,0.9930062559499524,0.9956044921977949,171.7,0.9959531293357535,0.9985212518791855,0.9972327932649618,270.6,0.42146894618780717,0.8697551020408163,0.566803646837257,49.9,0.8342099542742689,0.9625850340136054,0.8912550036920818,48.2
True,False,True,1000,1.3,False,False,0.25,92.79325536184624,0.7862953024070445,0.9021716578104586,0.8226341302105944,0.9922864631927306,0.8741252659421539,0.929364670899093,527.5,0.4738095238095238,0.7166666666666666,0.5538522588522589,3.3,0.9982419319010436,0.9930062559499524,0.9956044921977949,171.7,0.9959558425981804,0.9988916222495557,0.9974183182255718,270.6,0.4240106549113401,0.8677551020408163,0.568589573344599,49.9,0.8334673980294477,0.9625850340136054,0.8909754677442485,48.2
True,False,True,1000,1.3,False,False,0.1,92.91461111807908,0.796051757752422,0.9047429143678224,0.8267902885282947,0.9925122274099397,0.8752619889598068,0.9301076822698926,527.5,0.5246428571428571,0.7166666666666666,0.5671428571428572,3.3,0.9982419319010436,0.9930062559499524,0.9956044921977949,171.7,0.9959558425981804,0.9988916222495557,0.9974183182255718,270.6,0.42951535405362434,0.8757959183673469,0.575447535057594,49.9,0.8354423334088864,0.9688350340136056,0.8950208462760573,48.2
True,False,True,1000,1.3,False,False,0.01,93.11998306785402,0.7993143959923596,0.8914755531222489,0.8241691741294007,0.9912620469740456,0.8792428554999713,0.9318160657596792,527.5,0.5283333333333333,0.625,0.534920634920635,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.9959558425981804,0.9988916222495557,0.9974183182255718,270.6,0.43636950050360274,0.8818367346938777,0.583032947784709,49.9,0.8451456859618709,0.9708758503401361,0.9019327308155504,48.2
True,False,True,1000,1.3,False,False,0.001,93.2506846021991,0.8047504406010082,0.8925352559378815,0.8281957776319967,0.991283041058303,0.8815177390604335,0.9331061707404542,527.5,0.5549999999999999,0.625,0.5511111111111111,3.3,0.9988199665831246,0.9930062559499524,0.9958943472702586,171.7,0.9959558425981804,0.9988916222495557,0.9974183182255718,270.6,0.44220945492230157,0.8838367346938776,0.5886154964009641,49.9,0.8452343384441404,0.9729591836734695,0.9030292220436206,48.2
True,False,True,1000,1.3,True,False,2,95.68706711540338,0.7744033688169331,0.7198091592681932,0.7404683853485573,0.9392690373383606,0.9905202403542062,0.9642065300905811,527.5,0.0,0.0,0.0,3.3,0.9895743082002856,0.9930062559499524,0.9912719239851902,171.7,0.9955082245492889,0.9830053300533004,0.9892095556226733,270.6,0.767203552096455,0.47281632653061223,0.5828592856730508,49.9,0.954865090717208,0.8795068027210885,0.9152630167198481,48.2
True,False,True,1000,1.3,True,False,1,96.44325640704044,0.77096934296569,0.7590061149810748,0.7642788468867419,0.9612847708541686,0.9831288453797941,0.972076144262904,527.5,0.0,0.0,0.0,3.3,0.9941652873385077,0.9930062559499524,0.9935739265816131,171.7,0.9958827563844949,0.9830053300533004,0.9893936985618993,270.6,0.7331671219067841,0.6592244897959184,0.6927213856998826,49.9,0.9413161213101843,0.935671768707483,0.937907926214152,48.2
