Lower Case,Remove Stop Words,Stem,Test Size,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support
True,False,False,0.35,1000,(1 2),False,False,True,97.64749813293503,0.9703422053231939,0.9838087895142636,0.9770290964777947,1297,0.7142857142857143,0.7142857142857143,0.7142857142857143,7,0.9954022988505747,0.9954022988505747,0.9954022988505747,435,1.0,1.0,1.0,706,0.8165137614678899,0.7063492063492064,0.7574468085106384,126
True,False,False,0.35,1000,(1 3),False,False,False,98.02091112770725,0.9745699326851159,0.9878695981804397,0.9811746987951807,1319,0.5,0.6,0.5454545454545454,5,0.9977528089887641,0.9977528089887641,0.9977528089887641,445,1.0,1.0,1.0,662,0.8351648351648352,0.7037037037037037,0.7638190954773868,108
True,False,False,0.35,1000,(1 3),True,False,False,97.98356982823002,0.976401179941003,0.9865871833084948,0.9814677538917718,1342,0.7,0.875,0.7777777777777777,8,0.9928741092636579,0.9952380952380953,0.9940546967895363,420,1.0,0.9985443959243085,0.9992716678805535,687,0.8367346938775511,0.7321428571428571,0.7809523809523811,112
True,False,False,0.35,1000,(1 3),False,False,True,97.57281553398059,0.9770387965162312,0.9754940711462451,0.9762658227848102,1265,0.625,0.5555555555555556,0.5882352941176471,9,0.9906759906759907,1.0,0.9953161592505855,425,0.998587570621469,0.998587570621469,0.998587570621469,708,0.7846153846153846,0.7786259541984732,0.7816091954022988,131
True,False,False,0.35,5000,(1 1),False,False,False,97.53547423450335,0.9645184648805214,0.9888641425389755,0.9765395894428153,1347,0.7,0.6363636363636364,0.6666666666666666,11,0.9952380952380953,0.9976133651551312,0.9964243146603098,419,1.0,0.998468606431853,0.9992337164750957,653,0.8857142857142857,0.6788321167883211,0.7685950413223139,137
True,False,False,0.35,5000,(1 1),True,False,False,97.68483943241225,0.9684287812041116,0.9872754491017964,0.977761304670126,1336,0.8,0.7272727272727273,0.761904761904762,11,0.9927710843373494,1.0,0.9963724304715841,412,1.0,0.9985052316890882,0.9992520568436799,669,0.8627450980392157,0.6929133858267716,0.7685589519650654,127
True,False,False,0.35,5000,(1 1),False,False,True,97.46079163554892,0.9757942511346445,0.9802431610942249,0.9780136467020469,1316,0.4375,0.6363636363636364,0.5185185185185185,11,0.993006993006993,0.9976580796252927,0.9953271028037383,427,1.0,0.9985250737463127,0.9992619926199262,678,0.8,0.736,0.7666666666666666,125
True,False,False,0.35,5000,(1 2),False,False,False,98.13293502613891,0.9750183688464364,0.988822652757079,0.9818719940806512,1342,0.875,0.7777777777777778,0.823529411764706,9,1.0,1.0,1.0,440,1.0,1.0,1.0,642,0.8571428571428571,0.7377049180327869,0.7929515418502203,122
True,False,False,0.35,5000,(1 2),True,False,False,97.53547423450335,0.9742647058823529,0.9807549962990377,0.9774990778310586,1351,0.75,0.6,0.6666666666666665,10,0.9899244332493703,0.9974619289340102,0.9936788874841973,394,0.9985549132947977,1.0,0.9992769342010123,691,0.8,0.7213114754098361,0.7586206896551724,122
True,False,False,0.35,5000,(1 2),False,False,True,97.01269604182225,0.967814371257485,0.973644578313253,0.9707207207207208,1328,0.8571428571428571,0.75,0.7999999999999999,8,0.9812206572769953,1.0,0.990521327014218,418,1.0,1.0,1.0,660,0.7606837606837606,0.6793893129770993,0.717741935483871,131
True,False,False,0.35,5000,(1 3),False,False,False,97.72218073188948,0.9723926380368099,0.984472049689441,0.9783950617283951,1288,0.6,0.6666666666666666,0.631578947368421,9,0.9932279909706546,1.0,0.9966024915062288,440,1.0,0.9985207100591716,0.999259807549963,676,0.853448275862069,0.7333333333333333,0.7888446215139442,135
True,False,False,0.35,5000,(1 3),True,False,False,97.68483943241225,0.9730538922155688,0.982615268329554,0.9778112072207596,1323,0.5833333333333334,0.6363636363636364,0.6086956521739131,11,0.9975124378109452,1.0,0.9987546699875467,401,1.0,0.9985815602836879,0.9992902767920511,705,0.801980198019802,0.7043478260869566,0.7499999999999999,115
True,False,False,0.35,5000,(1 3),False,False,True,97.90888722927558,0.9730517115804806,0.9881656804733728,0.9805504587155964,1352,0.7142857142857143,0.5555555555555556,0.6250000000000001,9,1.0,0.9976133651551312,0.998805256869773,419,1.0,0.9984917043740573,0.999245283018868,663,0.8446601941747572,0.71900826446281,0.7767857142857142,121
True,True,False,0.25,1000,(1 1),False,False,False,97.46079163554892,0.9725433526011561,0.9817651349380014,0.9771324863883847,1371,0.7,0.6363636363636364,0.6666666666666666,11,0.9926289926289926,1.0,0.9963008631319359,404,1.0,1.0,1.0,641,0.7757009345794392,0.680327868852459,0.7248908296943232,122
True,True,False,0.25,1000,(1 1),True,False,False,97.90888722927558,0.9714285714285714,0.9902912621359223,0.9807692307692307,1339,0.7142857142857143,0.625,0.6666666666666666,8,0.9974811083123426,1.0,0.9987389659520807,396,0.9985272459499264,1.0,0.9992630803242447,678,0.8586956521739131,0.6810344827586207,0.7596153846153847,116
True,True,False,0.25,1000,(1 1),False,False,True,97.90888722927558,0.9759217456734387,0.9848139711465452,0.980347694633409,1317,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.9952038369304557,0.9975961538461539,0.9963985594237696,416,1.0,1.0,1.0,666,0.8461538461538461,0.7795275590551181,0.8114754098360655,127
True,True,False,0.25,1000,(1 2),False,False,False,97.64749813293503,0.9752252252252253,0.9796380090497737,0.9774266365688488,1326,0.9166666666666666,0.8461538461538461,0.8799999999999999,13,0.9904306220095693,1.0,0.9951923076923077,414,1.0,0.997037037037037,0.9985163204747775,675,0.782608695652174,0.7377049180327869,0.7594936708860759,122
True,True,False,0.25,1000,(1 2),True,False,False,98.24495892457058,0.9810749432248297,0.9840546697038725,0.9825625473843822,1317,0.9,0.75,0.8181818181818182,12,0.9975124378109452,1.0,0.9987546699875467,401,1.0,0.9985632183908046,0.9992810927390366,696,0.8373983739837398,0.824,0.8306451612903225,125
True,True,False,0.25,1000,(1 2),False,False,True,98.02091112770725,0.9729526671675433,0.9923371647509579,0.9825493171471927,1305,0.6363636363636364,0.7,0.6666666666666666,10,0.995260663507109,0.9929078014184397,0.9940828402366864,423,1.0,1.0,1.0,691,0.8952380952380953,0.7230769230769231,0.7999999999999999,130
True,True,False,0.25,1000,(1 3),False,False,False,97.12471994025393,0.9696969696969697,0.9748667174409749,0.9722749715153817,1313,0.6666666666666666,0.7272727272727273,0.6956521739130435,11,0.9884526558891455,0.9976689976689976,0.9930394431554525,429,1.0,0.9971223021582734,0.9985590778097982,695,0.7171717171717171,0.6513761467889908,0.6826923076923077,109
True,True,False,0.25,1000,(1 3),True,False,False,97.9462285287528,0.9749620637329287,0.9854294478527608,0.9801678108314265,1304,0.7777777777777778,0.7,0.7368421052631577,10,0.9928571428571429,0.9976076555023924,0.9952267303102627,418,1.0,1.0,1.0,715,0.8380952380952381,0.7333333333333333,0.7822222222222223,120
True,True,False,0.25,1000,(1 3),False,False,True,97.68483943241225,0.975,0.9800443458980045,0.9775156653151493,1353,0.625,0.8333333333333334,0.7142857142857143,6,0.9976851851851852,1.0,0.9988412514484357,431,1.0,1.0,1.0,646,0.7894736842105263,0.7377049180327869,0.7627118644067797,122
True,True,False,0.25,5000,(1 1),False,False,False,97.72218073188948,0.9720332577475435,0.9861963190184049,0.9790635706128664,1304,0.625,0.45454545454545453,0.5263157894736842,11,1.0,0.9955849889624724,0.997787610619469,453,1.0,0.9970414201183432,0.9985185185185186,676,0.7888888888888889,0.696078431372549,0.7395833333333334,102
True,True,False,0.25,5000,(1 1),True,False,False,97.19940253920836,0.9664634146341463,0.9761354888375674,0.9712753734201455,1299,1.0,0.6,0.7499999999999999,10,0.9955156950672646,1.0,0.9977528089887641,444,1.0,0.9985569985569985,0.9992779783393501,693,0.7387387387387387,0.6833333333333333,0.70995670995671,120
True,True,False,0.25,5000,(1 1),False,False,True,97.46079163554892,0.9697428139183056,0.9801223241590215,0.9749049429657795,1308,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,0.9955357142857143,0.9955357142857143,0.9955357142857143,448,1.0,1.0,1.0,675,0.7948717948717948,0.7099236641221374,0.7499999999999999,131
True,True,False,0.25,5000,(1 2),False,False,False,97.31142643764002,0.9669360764144012,0.9813571961222968,0.9740932642487047,1341,0.625,0.8333333333333334,0.7142857142857143,6,0.9930555555555556,1.0,0.9965156794425087,429,1.0,1.0,1.0,650,0.8018867924528302,0.648854961832061,0.7172995780590717,131
True,True,False,0.25,5000,(1 2),True,False,False,97.4234503360717,0.9687255668491008,0.9825535289452815,0.9755905511811024,1261,0.5555555555555556,0.8333333333333334,0.6666666666666667,6,0.9978768577494692,1.0,0.9989373007438895,470,0.9985029940119761,0.9985029940119761,0.9985029940119761,668,0.8083333333333333,0.6928571428571428,0.7461538461538462,140
True,True,False,0.25,5000,(1 2),False,False,True,97.38610903659448,0.9744168547780286,0.9773584905660377,0.9758854559155992,1325,0.3333333333333333,0.6,0.42857142857142855,5,0.9921671018276762,0.9973753280839895,0.9947643979057592,381,1.0,1.0,1.0,701,0.7890625,0.7481481481481481,0.7680608365019012,135
True,True,False,0.25,5000,(1 3),False,False,False,97.46079163554892,0.9692883895131086,0.9810462471569371,0.9751318764129615,1319,0.7777777777777778,1.0,0.8750000000000001,7,0.9953379953379954,1.0,0.9976635514018692,427,1.0,1.0,1.0,652,0.8017241379310345,0.6888888888888889,0.7410358565737052,135
True,True,False,0.25,5000,(1 3),True,False,False,97.31142643764002,0.9704142011834319,0.981301421091997,0.9758274451468947,1337,0.38461538461538464,0.8333333333333334,0.5263157894736842,6,0.9975961538461539,0.9975961538461539,0.9975961538461539,416,0.9984917043740573,0.9984917043740573,0.9984917043740573,663,0.8,0.6666666666666666,0.7272727272727272,132
True,True,False,0.25,5000,(1 3),False,False,True,97.72218073188948,0.9748667174409749,0.9815950920245399,0.9782193351165457,1304,0.46153846153846156,0.8571428571428571,0.6,7,0.9977064220183486,0.9977064220183486,0.9977064220183486,436,1.0,0.9985380116959064,0.9992684711046086,684,0.803921568627451,0.7068965517241379,0.7522935779816514,116
True,True,False,0.3,1000,(1 1),False,False,False,97.83420463032112,0.9715536105032823,0.9888641425389755,0.9801324503311257,1347,0.6,0.8571428571428571,0.7058823529411764,7,1.0,0.9976133651551312,0.998805256869773,419,1.0,1.0,1.0,675,0.845360824742268,0.6721311475409836,0.7488584474885844,122
True,True,False,0.3,1000,(1 1),True,False,False,97.31142643764002,0.9791021671826625,0.9723289777094543,0.9757038179714616,1301,0.375,0.75,0.5,8,0.9891774891774892,1.0,0.9945593035908596,457,0.9984894259818731,1.0,0.999244142101285,661,0.7661290322580645,0.753968253968254,0.76,126
True,True,False,0.3,1000,(1 1),False,False,True,97.31142643764002,0.9717891610987379,0.9783258594917787,0.9750465549348231,1338,0.7272727272727273,0.6153846153846154,0.6666666666666667,13,0.995249406175772,1.0,0.9976190476190476,419,0.9985207100591716,1.0,0.999259807549963,675,0.7407407407407407,0.6896551724137931,0.7142857142857143,116
True,True,False,0.3,1000,(1 2),False,False,False,97.61015683345781,0.9744360902255639,0.9810749432248297,0.9777442474537911,1321,0.5,1.0,0.6666666666666666,5,0.9951456310679612,0.9975669099756691,0.9963547995139732,411,1.0,1.0,1.0,692,0.7982456140350878,0.7109375,0.7520661157024794,128
True,True,False,0.3,1000,(1 2),True,False,False,97.9462285287528,0.9775280898876404,0.9849056603773585,0.981203007518797,1325,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,0.9953161592505855,0.9976525821596244,0.9964830011723328,426,1.0,0.9985141158989599,0.9992565055762082,673,0.8165137614678899,0.7542372881355932,0.7841409691629957,118
True,True,False,0.3,1000,(1 2),False,False,True,97.4234503360717,0.9705449189985272,0.9813849590469099,0.9759348389485377,1343,0.6,0.8181818181818182,0.6923076923076923,11,0.9951923076923077,1.0,0.9975903614457832,414,0.9984962406015038,1.0,0.9992475545522949,664,0.801980198019802,0.675,0.7330316742081447,120
True,True,False,0.3,1000,(1 3),False,False,False,97.68483943241225,0.978013646702047,0.978013646702047,0.978013646702047,1319,0.5,0.6666666666666666,0.5714285714285715,9,0.990990990990991,0.9977324263038548,0.9943502824858756,441,0.9985294117647059,1.0,0.9992641648270787,679,0.8018018018018018,0.7672413793103449,0.7841409691629956,116
True,True,False,0.3,1000,(1 3),True,False,False,97.57281553398059,0.9712990936555891,0.9824293353705118,0.97683251044436,1309,0.42857142857142855,0.6,0.5,5,0.9977426636568849,1.0,0.9988700564971752,442,1.0,1.0,1.0,655,0.808695652173913,0.7153846153846154,0.7591836734693878,130
True,True,False,0.3,1000,(1 3),False,False,True,97.34876773711724,0.973724884080371,0.973724884080371,0.973724884080371,1294,0.6,0.8571428571428571,0.7058823529411764,7,1.0,0.9978165938864629,0.9989071038251366,458,1.0,1.0,1.0,672,0.7421875,0.7421875,0.7421875,128
True,True,False,0.3,5000,(1 1),False,False,False,97.61015683345781,0.9677661169415293,0.9854961832061069,0.9765506807866868,1310,0.8333333333333334,0.7142857142857143,0.7692307692307692,7,0.9933333333333333,0.9977678571428571,0.9955456570155902,448,1.0,1.0,1.0,651,0.864,0.7248322147651006,0.7883211678832116,149
True,True,False,0.3,5000,(1 1),True,False,False,97.72218073188948,0.9676204819277109,0.9877017678708686,0.9775580068467099,1301,0.7142857142857143,0.5555555555555556,0.6250000000000001,9,0.9977011494252873,0.9977011494252873,0.9977011494252873,435,1.0,0.997037037037037,0.9985163204747775,675,0.8660714285714286,0.7238805970149254,0.7886178861788617,134
True,True,False,0.3,5000,(1 1),False,False,True,97.46079163554892,0.9656786271450858,0.9825396825396825,0.9740361919748229,1260,0.8,1.0,0.888888888888889,4,0.9893390191897654,0.9978494623655914,0.993576017130621,465,1.0,0.9971428571428571,0.9985693848354792,700,0.8378378378378378,0.6888888888888889,0.7560975609756098,135
